Winner,Player1,Player2,Init.Score1,Init.Score2,Final.Score1,Final.Score2
0,Mindist,MindistOpp,80,80,0,80
1,Mindist,MindistOpp,80,40,77,0
1,Mindist,MindistOpp,47,75,17,0
1,Mindist,MindistOpp,80,80,80,0
1,Mindist,MindistOpp,80,80,42,0
1,Mindist,MindistOpp,80,71,80,0
0,Mindist,MindistOpp,17,80,0,80
0,Mindist,MindistOpp,80,80,0,12
1,Mindist,MindistOpp,50,23,31,0
0,Mindist,MindistOpp,14,20,0,20
1,Mindist,MindistOpp,39,80,80,0
1,Mindist,MindistOpp,57,29,9,0
0,Mindist,MindistOpp,80,80,0,80
0,Mindist,MindistOpp,77,59,0,28
1,Mindist,MindistOpp,80,76,80,0
0,Mindist,MindistOpp,80,78,0,76
0,Mindist,MindistOpp,78,80,0,68
1,Mindist,MindistOpp,32,10,32,0
0,Mindist,MindistOpp,24,80,0,80
0,Mindist,MindistOpp,25,59,0,17
0,Mindist,MindistOpp,20,80,0,80
1,Mindist,MindistOpp,39,50,16,0
0,Mindist,MindistOpp,13,30,0,26
1,Mindist,MindistOpp,80,61,80,0
0,Mindist,MindistOpp,68,80,0,80
0,Mindist,MindistOpp,80,80,0,18
1,Mindist,MindistOpp,80,36,74,0
0,Mindist,MindistOpp,80,44,0,23
0,Mindist,MindistOpp,80,80,0,3
1,Mindist,MindistOpp,80,68,80,0
1,Mindist,MindistOpp,80,80,80,0
1,Mindist,MindistOpp,60,22,12,0
1,Mindist,MindistOpp,73,80,72,0
1,Mindist,MindistOpp,80,26,80,0
1,Mindist,MindistOpp,80,80,80,0
0,Mindist,MindistOpp,50,80,0,22
1,Mindist,MindistOpp,80,80,80,0
0,Mindist,MindistOpp,80,80,0,7
0,Mindist,MindistOpp,16,80,0,21
0,Mindist,MindistOpp,64,64,0,61
1,Mindist,MindistOpp,80,17,21,0
1,Mindist,MindistOpp,45,80,26,0
1,Mindist,MindistOpp,80,80,66,0
0,Mindist,MindistOpp,68,50,0,52
0,Mindist,MindistOpp,79,26,0,15
0,Mindist,MindistOpp,35,69,0,8
1,Mindist,MindistOpp,80,80,76,0
0,Mindist,MindistOpp,14,33,0,32
0,Mindist,MindistOpp,80,38,0,41
1,Mindist,MindistOpp,80,54,80,0
0,Mindist,MindistOpp,48,80,0,14
0,Mindist,MindistOpp,80,80,0,6
0,Mindist,MindistOpp,28,80,0,8
1,Mindist,MindistOpp,70,80,61,0
0,Mindist,MindistOpp,73,80,0,80
1,Mindist,MindistOpp,28,80,14,0
0,Mindist,MindistOpp,78,64,0,63
0,Mindist,MindistOpp,36,80,0,80
0,Mindist,MindistOpp,43,77,0,51
1,Mindist,MindistOpp,80,80,80,0
0,Mindist,MindistOpp,80,37,0,14
0,Mindist,MindistOpp,80,65,0,72
0,Mindist,MindistOpp,29,24,0,12
1,Mindist,MindistOpp,80,51,76,0
0,Mindist,MindistOpp,74,80,0,12
0,Mindist,MindistOpp,80,75,0,15
1,Mindist,MindistOpp,80,78,74,0
0,Mindist,MindistOpp,30,33,0,7
0,Mindist,MindistOpp,71,80,0,16
1,Mindist,MindistOpp,80,42,80,0
0,Mindist,MindistOpp,80,28,0,15
0,Mindist,MindistOpp,80,38,0,20
0,Mindist,MindistOpp,45,65,0,68
1,Mindist,MindistOpp,66,59,66,0
0,Mindist,MindistOpp,80,75,0,73
0,Mindist,MindistOpp,77,80,0,29
0,Mindist,MindistOpp,80,80,0,73
0,Mindist,MindistOpp,5,80,0,80
1,Mindist,MindistOpp,35,22,26,0
0,Mindist,MindistOpp,80,75,0,79
1,Mindist,MindistOpp,80,46,80,0
0,Mindist,MindistOpp,12,78,0,78
0,Mindist,MindistOpp,47,71,0,72
1,Mindist,MindistOpp,80,80,79,0
1,Mindist,MindistOpp,80,80,26,0
0,Mindist,MindistOpp,80,80,0,36
0,Mindist,MindistOpp,70,80,0,64
1,Mindist,MindistOpp,80,77,80,0
0,Mindist,MindistOpp,64,45,0,20
0,Mindist,MindistOpp,76,80,0,35
0,Mindist,MindistOpp,60,80,0,23
1,Mindist,MindistOpp,80,80,80,0
1,Mindist,MindistOpp,80,9,21,0
0,Mindist,MindistOpp,76,78,0,69
1,Mindist,MindistOpp,43,22,2,0
0,Mindist,MindistOpp,80,80,0,80
1,Mindist,MindistOpp,80,43,80,0
0,Mindist,MindistOpp,80,73,0,20
0,Mindist,MindistOpp,20,80,0,9
0,Mindist,MindistOpp,80,80,0,80
1,Mindist,MindistOpp,80,80,80,0
1,Mindist,MindistOpp,32,49,2,0
0,Mindist,MindistOpp,80,76,0,37
1,Mindist,MindistOpp,80,55,9,0
0,Mindist,MindistOpp,80,80,0,80
0,Mindist,MindistOpp,80,80,0,10
0,Mindist,MindistOpp,71,30,0,20
0,Mindist,MindistOpp,75,69,0,35
1,Mindist,MindistOpp,59,78,64,0
0,Mindist,MindistOpp,80,35,0,13
0,Mindist,MindistOpp,80,38,0,19
0,Mindist,MindistOpp,80,19,0,16
1,Mindist,MindistOpp,80,72,73,0
0,Mindist,MindistOpp,16,80,0,80
1,Mindist,MindistOpp,80,80,80,0
1,Mindist,MindistOpp,80,73,80,0
1,Mindist,MindistOpp,80,52,20,0
1,Mindist,MindistOpp,80,38,15,0
1,Mindist,MindistOpp,80,42,72,0
1,Mindist,MindistOpp,80,80,22,0
1,Mindist,MindistOpp,80,80,80,0
0,Mindist,MindistOpp,45,80,0,66
1,Mindist,MindistOpp,69,40,56,0
0,Mindist,MindistOpp,38,74,0,16
0,Mindist,MindistOpp,75,50,0,42
1,Mindist,MindistOpp,80,73,20,0
1,Mindist,MindistOpp,80,63,80,0
0,Mindist,MindistOpp,73,80,0,19
1,Mindist,MindistOpp,80,28,17,0
1,Mindist,MindistOpp,45,80,15,0
0,Mindist,MindistOpp,80,75,0,72
1,Mindist,MindistOpp,80,32,69,0
1,Mindist,MindistOpp,80,80,80,0
1,Mindist,MindistOpp,32,23,11,0
1,Mindist,MindistOpp,80,80,14,0
0,Mindist,MindistOpp,12,80,0,25
0,Mindist,MindistOpp,80,80,0,16
0,Mindist,MindistOpp,79,80,0,31
1,Mindist,MindistOpp,79,70,49,0
1,Mindist,MindistOpp,80,68,71,0
1,Mindist,MindistOpp,61,25,9,0
1,Mindist,MindistOpp,33,80,2,0
0,Mindist,MindistOpp,23,80,0,56
1,Mindist,MindistOpp,72,24,14,0
1,Mindist,MindistOpp,54,19,27,0
1,Mindist,MindistOpp,80,80,74,0
0,Mindist,MindistOpp,31,75,0,9
0,Mindist,MindistOpp,41,37,0,14
1,Mindist,MindistOpp,80,80,42,0
1,Mindist,MindistOpp,70,0,43,0
1,Mindist,MindistOpp,78,80,64,0
0,Mindist,MindistOpp,49,74,0,16
1,Mindist,MindistOpp,80,62,13,0
0,Mindist,MindistOpp,52,80,0,70
0,Mindist,MindistOpp,45,73,0,53
1,Mindist,MindistOpp,80,70,80,0
0,Mindist,MindistOpp,80,67,0,15
1,Mindist,MindistOpp,80,80,16,0
1,Mindist,MindistOpp,79,19,4,0
0,Mindist,MindistOpp,69,79,0,28
0,Mindist,MindistOpp,34,68,0,69
0,Mindist,MindistOpp,65,80,0,6
1,Mindist,MindistOpp,80,80,79,0
1,Mindist,MindistOpp,80,80,25,0
0,Mindist,MindistOpp,63,80,0,71
0,Mindist,MindistOpp,80,79,0,72
1,Mindist,MindistOpp,80,79,30,0
0,Mindist,MindistOpp,29,80,0,14
0,Mindist,MindistOpp,17,34,0,27
1,Mindist,MindistOpp,80,80,78,0
1,Mindist,MindistOpp,80,80,80,0
0,Mindist,MindistOpp,20,78,0,80
1,Mindist,MindistOpp,76,17,76,0
1,Mindist,MindistOpp,80,28,32,0
0,Mindist,MindistOpp,46,52,0,10
0,Mindist,MindistOpp,10,80,0,25
1,Mindist,MindistOpp,80,80,24,0
0,Mindist,MindistOpp,43,80,0,80
0,Mindist,MindistOpp,77,80,0,80
0,Mindist,MindistOpp,78,80,0,20
1,Mindist,MindistOpp,61,80,19,0
1,Mindist,MindistOpp,80,80,20,0
1,Mindist,MindistOpp,30,80,13,0
1,Mindist,MindistOpp,50,80,40,0
1,Mindist,MindistOpp,55,32,45,0
1,Mindist,MindistOpp,78,80,12,0
0,Mindist,MindistOpp,80,80,0,80
0,Mindist,MindistOpp,80,75,0,77
0,Mindist,MindistOpp,80,76,0,31
1,Mindist,MindistOpp,80,69,80,0
1,Mindist,MindistOpp,78,70,12,0
1,Mindist,MindistOpp,79,73,8,0
1,Mindist,MindistOpp,80,70,40,0
1,Mindist,MindistOpp,42,79,18,0
1,Mindist,MindistOpp,80,80,71,0
1,Mindist,MindistOpp,80,75,17,0
1,Mindist,MindistOpp,80,27,80,0
0,Mindist,MindistOpp,80,80,0,36
0,Mindist,MindistOpp,4,80,0,80
0,Mindist,MindistOpp,49,80,0,25
0,Mindist,MindistOpp,80,74,0,14
0,Mindist,MindistOpp,28,41,0,37
0,Mindist,MindistOpp,80,80,0,33
1,Mindist,MindistOpp,80,80,66,0
0,Mindist,MindistOpp,80,80,0,19
0,Mindist,MindistOpp,80,47,0,38
0,Mindist,MindistOpp,80,80,0,80
0,Mindist,MindistOpp,37,80,0,38
1,Mindist,MindistOpp,77,80,68,0
1,Mindist,MindistOpp,80,64,79,0
1,Mindist,MindistOpp,80,80,21,0
0,Mindist,MindistOpp,42,12,0,6
0,Mindist,MindistOpp,77,80,0,23
1,Mindist,MindistOpp,79,54,24,0
1,Mindist,MindistOpp,41,79,41,0
1,Mindist,MindistOpp,80,66,12,0
1,Mindist,MindistOpp,49,5,25,0
1,Mindist,MindistOpp,45,62,8,0
0,Mindist,MindistOpp,76,69,0,66
0,Mindist,MindistOpp,80,74,0,44
1,Mindist,MindistOpp,80,73,74,0
1,Mindist,MindistOpp,80,26,80,0
1,Mindist,MindistOpp,79,74,72,0
0,Mindist,MindistOpp,65,80,0,20
0,Mindist,MindistOpp,30,79,0,35
1,Mindist,MindistOpp,80,80,80,0
1,Mindist,MindistOpp,80,79,80,0
1,Mindist,MindistOpp,54,80,23,0
0,Mindist,MindistOpp,13,80,0,80
0,Mindist,MindistOpp,49,80,0,26
0,Mindist,MindistOpp,80,80,0,24
0,Mindist,MindistOpp,46,80,0,80
1,Mindist,MindistOpp,72,12,72,0
0,Mindist,MindistOpp,28,73,0,17
1,Mindist,MindistOpp,46,80,41,0
1,Mindist,MindistOpp,69,51,69,0
0,Mindist,MindistOpp,28,32,0,22
1,Mindist,MindistOpp,64,12,15,0
1,Mindist,MindistOpp,80,51,19,0
0,Mindist,MindistOpp,60,64,0,12
1,Mindist,MindistOpp,80,31,80,0
0,Mindist,MindistOpp,80,48,0,16
0,Mindist,MindistOpp,67,64,0,62
1,Mindist,MindistOpp,36,15,36,0
0,Mindist,MindistOpp,24,80,0,36
1,Mindist,MindistOpp,80,61,80,0
1,Mindist,MindistOpp,80,68,52,0
0,Mindist,MindistOpp,80,53,0,21
1,Mindist,MindistOpp,71,34,67,0
1,Mindist,MindistOpp,80,80,80,0
0,Mindist,MindistOpp,20,36,0,29
0,Mindist,MindistOpp,80,80,0,45
1,Mindist,MindistOpp,80,80,19,0
0,Mindist,MindistOpp,80,72,0,55
1,Mindist,MindistOpp,79,10,71,0
1,Mindist,MindistOpp,80,22,68,0
0,Mindist,MindistOpp,80,80,0,14
0,Mindist,MindistOpp,61,42,0,41
0,Mindist,MindistOpp,19,16,0,7
1,Mindist,MindistOpp,44,80,10,0
0,Mindist,MindistOpp,18,38,0,30
1,Mindist,MindistOpp,48,80,11,0
1,Mindist,MindistOpp,35,51,35,0
1,Mindist,MindistOpp,80,77,26,0
0,Mindist,MindistOpp,12,45,0,23
0,Mindist,MindistOpp,51,42,0,20
0,Mindist,MindistOpp,80,28,0,13
0,Mindist,MindistOpp,72,70,0,69
0,Mindist,MindistOpp,14,71,0,53
1,Mindist,MindistOpp,80,18,13,0
1,Mindist,MindistOpp,71,26,68,0
0,Mindist,MindistOpp,77,80,0,77
1,Mindist,MindistOpp,80,80,80,0
1,Mindist,MindistOpp,66,80,46,0
1,Mindist,MindistOpp,47,80,11,0
1,Mindist,MindistOpp,47,42,43,0
0,Mindist,MindistOpp,72,80,0,51
1,Mindist,MindistOpp,80,73,14,0
1,Mindist,MindistOpp,80,46,78,0
1,Mindist,MindistOpp,80,20,61,0
1,Mindist,MindistOpp,80,80,80,0
0,Mindist,MindistOpp,71,80,0,80
1,Mindist,MindistOpp,80,59,31,0
0,Mindist,MindistOpp,80,80,0,80
0,Mindist,MindistOpp,47,72,0,27
1,Mindist,MindistOpp,80,8,80,0
1,Mindist,MindistOpp,64,73,17,0
1,Mindist,MindistOpp,64,19,34,0
0,Mindist,MindistOpp,32,79,0,31
0,Mindist,MindistOpp,33,41,0,20
1,Mindist,MindistOpp,78,80,41,0
1,Mindist,MindistOpp,80,80,10,0
0,Mindist,MindistOpp,24,52,0,13
1,Mindist,MindistOpp,74,80,64,0
0,Mindist,MindistOpp,80,77,0,20
1,Mindist,MindistOpp,80,80,47,0
0,Mindist,MindistOpp,80,80,0,19
1,Mindist,MindistOpp,42,38,25,0
1,Mindist,MindistOpp,70,80,31,0
0,Mindist,MindistOpp,49,80,0,80
0,Mindist,MindistOpp,70,80,0,53
0,Mindist,MindistOpp,80,28,0,26
0,Mindist,MindistOpp,80,80,0,80
1,Mindist,MindistOpp,80,16,80,0
0,Mindist,MindistOpp,25,80,0,80
1,Mindist,MindistOpp,80,80,12,0
0,Mindist,MindistOpp,76,38,0,41
0,Mindist,MindistOpp,80,80,0,2
0,Mindist,MindistOpp,67,79,0,2
0,Mindist,MindistOpp,80,80,0,80
0,Mindist,MindistOpp,50,28,0,9
0,Mindist,MindistOpp,80,22,0,25
1,Mindist,MindistOpp,77,29,80,0
1,Mindist,MindistOpp,80,80,69,0
0,Mindist,MindistOpp,42,80,0,80
0,Mindist,MindistOpp,72,69,0,47
1,Mindist,MindistOpp,80,80,80,0
0,Mindist,MindistOpp,80,80,0,80
1,Mindist,MindistOpp,53,74,61,0
1,Mindist,MindistOpp,80,72,80,0
1,Mindist,MindistOpp,32,10,16,0
0,Mindist,MindistOpp,80,72,0,56
1,Mindist,MindistOpp,64,3,64,0
1,Mindist,MindistOpp,65,74,57,0
0,Mindist,MindistOpp,80,32,0,30
0,Mindist,MindistOpp,80,80,0,68
0,Mindist,MindistOpp,80,80,0,70
1,Mindist,MindistOpp,42,80,20,0
1,Mindist,MindistOpp,77,80,17,0
0,Mindist,MindistOpp,80,70,0,26
1,Mindist,MindistOpp,51,80,26,0
0,Mindist,MindistOpp,40,80,0,38
1,Mindist,MindistOpp,80,80,80,0
0,Mindist,MindistOpp,68,80,0,31
1,Mindist,MindistOpp,29,80,13,0
1,Mindist,MindistOpp,38,28,11,0
1,Mindist,MindistOpp,80,80,67,0
1,Mindist,MindistOpp,57,77,50,0
1,Mindist,MindistOpp,79,75,58,0
0,Mindist,MindistOpp,80,80,0,80
0,Mindist,MindistOpp,80,80,0,16
0,Mindist,MindistOpp,26,47,0,27
0,Mindist,MindistOpp,28,80,0,40
1,Mindist,MindistOpp,79,19,62,0
1,Mindist,MindistOpp,80,80,42,0
0,Mindist,MindistOpp,80,70,0,16
1,Mindist,MindistOpp,49,80,49,0
0,Mindist,MindistOpp,80,80,0,24
0,Mindist,MindistOpp,74,80,0,10
1,Mindist,MindistOpp,80,74,80,0
1,Mindist,MindistOpp,69,24,69,0
0,Mindist,MindistOpp,75,73,0,14
1,Mindist,MindistOpp,80,80,13,0
0,Mindist,MindistOpp,80,51,0,51
1,Mindist,MindistOpp,76,80,16,0
0,Mindist,MindistOpp,66,65,0,14
0,Mindist,MindistOpp,58,80,0,17
1,Mindist,MindistOpp,79,76,13,0
0,Mindist,MindistOpp,73,52,0,49
1,Mindist,MindistOpp,23,80,10,0
0,Mindist,MindistOpp,80,80,0,54
1,Mindist,MindistOpp,30,75,16,0
0,Mindist,MindistOpp,60,25,0,24
0,Mindist,MindistOpp,20,76,0,76
1,Mindist,MindistOpp,80,75,55,0
1,Mindist,MindistOpp,80,77,18,0
0,Mindist,MindistOpp,80,77,0,37
1,Mindist,MindistOpp,80,77,80,0
1,Mindist,MindistOpp,80,80,21,0
0,Mindist,MindistOpp,37,45,0,28
0,Mindist,MindistOpp,80,80,0,30
1,Mindist,MindistOpp,80,80,22,0
0,Mindist,MindistOpp,80,70,0,16
1,Mindist,MindistOpp,35,45,27,0
1,Mindist,MindistOpp,65,28,27,0
0,Mindist,MindistOpp,80,80,0,34
0,Mindist,MindistOpp,80,80,0,80
0,Mindist,MindistOpp,74,80,0,80
1,Mindist,MindistOpp,38,52,18,0
1,Mindist,MindistOpp,75,80,68,0
1,Mindist,MindistOpp,80,57,32,0
1,Mindist,MindistOpp,80,75,43,0
1,Mindist,MindistOpp,80,80,80,0
0,Mindist,MindistOpp,80,78,0,23
1,Mindist,MindistOpp,44,80,17,0
1,Mindist,MindistOpp,58,28,18,0
1,Mindist,MindistOpp,80,80,37,0
1,Mindist,MindistOpp,38,80,19,0
1,Mindist,MindistOpp,22,80,8,0
0,Mindist,MindistOpp,57,80,0,77
0,Mindist,MindistOpp,77,80,0,49
1,Mindist,MindistOpp,80,79,9,0
0,Mindist,MindistOpp,67,80,0,80
0,Mindist,MindistOpp,37,56,0,32
0,Mindist,MindistOpp,67,32,0,32
1,Mindist,MindistOpp,67,64,67,0
0,Mindist,MindistOpp,19,63,0,50
0,Mindist,MindistOpp,80,80,0,77
1,Mindist,MindistOpp,80,73,80,0
0,Mindist,MindistOpp,40,67,0,62
1,Mindist,MindistOpp,80,79,80,0
0,Mindist,MindistOpp,70,68,0,54
0,Mindist,MindistOpp,35,80,0,13
0,Mindist,MindistOpp,75,80,0,13
1,Mindist,MindistOpp,80,78,48,0
0,Mindist,MindistOpp,30,18,0,3
0,Mindist,MindistOpp,80,47,0,27
1,Mindist,MindistOpp,76,80,18,0
0,Mindist,MindistOpp,70,34,0,27
0,Mindist,MindistOpp,80,80,0,18
1,Mindist,MindistOpp,80,21,45,0
1,Mindist,MindistOpp,80,76,69,0
1,Mindist,MindistOpp,80,80,23,0
0,Mindist,MindistOpp,80,80,0,54
0,Mindist,MindistOpp,45,80,0,80
0,Mindist,MindistOpp,79,38,0,7
0,Mindist,MindistOpp,42,80,0,80
0,Mindist,MindistOpp,71,80,0,80
1,Mindist,MindistOpp,74,80,11,0
0,Mindist,MindistOpp,53,80,0,2
0,Mindist,MindistOpp,64,80,0,36
1,Mindist,MindistOpp,80,80,56,0
0,Mindist,MindistOpp,80,80,0,9
1,Mindist,MindistOpp,80,80,27,0
1,Mindist,MindistOpp,45,80,11,0
1,Mindist,MindistOpp,76,43,68,0
0,Mindist,MindistOpp,80,80,0,48
0,Mindist,MindistOpp,32,72,0,40
0,Mindist,MindistOpp,29,75,0,76
0,Mindist,MindistOpp,80,80,0,26
1,Mindist,MindistOpp,75,80,20,0
0,Mindist,MindistOpp,22,79,0,79
0,Mindist,MindistOpp,74,80,0,37
1,Mindist,MindistOpp,67,80,12,0
1,Mindist,MindistOpp,79,80,18,0
1,Mindist,MindistOpp,78,80,14,0
0,Mindist,MindistOpp,80,75,0,80
1,Mindist,MindistOpp,80,78,28,0
0,Mindist,MindistOpp,80,74,0,32
0,Mindist,MindistOpp,9,80,0,71
0,Mindist,MindistOpp,80,80,0,80
1,Mindist,MindistOpp,80,10,40,0
1,Mindist,MindistOpp,59,41,29,0
0,Mindist,MindistOpp,48,80,0,62
0,Mindist,MindistOpp,19,80,0,80
1,Mindist,MindistOpp,80,80,80,0
1,Mindist,MindistOpp,61,37,53,0
1,Mindist,MindistOpp,80,80,21,0
1,Mindist,MindistOpp,80,58,80,0
0,Mindist,MindistOpp,80,47,0,19
0,Mindist,MindistOpp,80,51,0,20
1,Mindist,MindistOpp,80,80,80,0
0,Mindist,MindistOpp,80,54,0,38
1,Mindist,MindistOpp,80,55,59,0
0,Mindist,MindistOpp,35,46,0,35
0,Mindist,MindistOpp,80,68,0,44
1,Mindist,MindistOpp,80,71,71,0
1,Mindist,MindistOpp,78,31,70,0
1,Mindist,MindistOpp,78,80,69,0
1,Mindist,MindistOpp,79,55,72,0
0,Mindist,MindistOpp,69,80,0,25
0,Mindist,MindistOpp,71,54,0,14
0,Mindist,MindistOpp,5,50,0,50
1,Mindist,MindistOpp,19,80,16,0
0,Mindist,MindistOpp,80,80,0,80
1,Mindist,MindistOpp,43,80,43,0
0,Mindist,MindistOpp,57,77,0,66
0,Mindist,MindistOpp,65,80,0,77
0,Mindist,MindistOpp,34,37,0,22
1,Mindist,MindistOpp,80,80,16,0
1,Mindist,MindistOpp,80,38,47,0
0,Mindist,MindistOpp,50,28,0,20
0,Mindist,MindistOpp,80,68,0,60
0,Mindist,MindistOpp,80,27,0,30
0,Mindist,MindistOpp,70,80,0,21
1,Mindist,MindistOpp,46,66,28,0
0,Mindist,MindistOpp,23,80,0,9
0,Mindist,MindistOpp,45,60,0,29
0,Mindist,MindistOpp,76,63,0,30
0,Mindist,MindistOpp,39,30,0,22
1,Mindist,MindistOpp,62,33,16,0
1,Mindist,MindistOpp,80,80,80,0
1,Mindist,MindistOpp,80,80,80,0
0,Mindist,MindistOpp,21,80,0,80
1,Mindist,MindistOpp,80,54,19,0
1,Mindist,MindistOpp,69,58,59,0
1,Mindist,MindistOpp,45,23,13,0
0,Mindist,MindistOpp,71,80,0,75
0,Mindist,MindistOpp,19,62,0,16
1,Mindist,MindistOpp,36,80,8,0
1,Mindist,MindistOpp,66,80,12,0
1,Mindist,MindistOpp,80,47,25,0
0,Mindist,MindistOpp,80,80,0,80
0,Mindist,MindistOpp,70,28,0,8
0,Mindist,MindistOpp,44,80,0,80
1,Mindist,MindistOpp,80,33,22,0
0,Mindist,MindistOpp,78,21,0,21
0,Mindist,MindistOpp,80,11,0,6
1,Mindist,MindistOpp,79,44,72,0
1,Mindist,MindistOpp,76,67,62,0
0,Mindist,MindistOpp,80,39,0,39
0,Mindist,MindistOpp,62,80,0,80
0,Mindist,MindistOpp,80,61,0,56
1,Mindist,MindistOpp,80,65,80,0
0,Mindist,MindistOpp,47,38,0,21
0,Mindist,MindistOpp,80,74,0,58
0,Mindist,MindistOpp,80,80,0,22
0,Mindist,MindistOpp,79,61,0,65
1,Mindist,MindistOpp,30,80,19,0
0,Mindist,MindistOpp,3,49,0,30
1,Mindist,MindistOpp,80,3,80,0
1,Mindist,MindistOpp,80,68,80,0
0,Mindist,MindistOpp,62,68,0,45
0,Mindist,MindistOpp,68,80,0,80
0,Mindist,MindistOpp,20,80,0,80
0,Mindist,MindistOpp,75,80,0,80
1,Mindist,MindistOpp,55,55,31,0
0,Mindist,MindistOpp,80,80,0,32
1,Mindist,MindistOpp,80,61,80,0
1,Mindist,MindistOpp,56,28,30,0
0,Mindist,MindistOpp,80,80,0,36
0,Mindist,MindistOpp,80,61,0,43
0,Mindist,MindistOpp,43,73,0,49
0,Mindist,MindistOpp,47,48,0,35
0,Mindist,MindistOpp,28,28,0,17
1,Mindist,MindistOpp,80,80,80,0
0,Mindist,MindistOpp,41,46,0,2
1,Mindist,MindistOpp,47,20,44,0
0,Mindist,MindistOpp,66,61,0,20
1,Mindist,MindistOpp,23,80,13,0
0,Mindist,MindistOpp,76,67,0,68
0,Mindist,MindistOpp,47,72,0,62
0,Mindist,MindistOpp,54,59,0,15
1,Mindist,MindistOpp,80,80,22,0
0,Mindist,MindistOpp,19,80,0,80
0,Mindist,MindistOpp,26,38,0,33
0,Mindist,MindistOpp,39,64,0,70
0,Mindist,MindistOpp,77,68,0,69
0,Mindist,MindistOpp,80,80,0,80
1,Mindist,MindistOpp,80,77,74,0
1,Mindist,MindistOpp,80,13,80,0
0,Mindist,MindistOpp,74,39,0,10
1,Mindist,MindistOpp,65,3,65,0
1,Mindist,MindistOpp,80,25,23,0
1,Mindist,MindistOpp,43,79,23,0
1,Mindist,MindistOpp,80,25,80,0
1,Mindist,MindistOpp,30,72,15,0
0,Mindist,MindistOpp,80,80,0,44
0,Mindist,MindistOpp,42,61,0,46
0,Mindist,MindistOpp,64,80,0,80
0,Mindist,MindistOpp,80,80,0,14
0,Mindist,MindistOpp,69,72,0,18
1,Mindist,MindistOpp,69,28,13,0
1,Mindist,MindistOpp,80,80,58,0
0,Mindist,MindistOpp,80,80,0,30
0,Mindist,MindistOpp,72,80,0,70
0,Mindist,MindistOpp,56,80,0,28
1,Mindist,MindistOpp,67,68,24,0
1,Mindist,MindistOpp,55,46,80,0
0,Mindist,MindistOpp,80,80,0,73
1,Mindist,MindistOpp,74,80,7,0
1,Mindist,MindistOpp,10,19,10,0
0,Mindist,MindistOpp,17,75,0,67
1,Mindist,MindistOpp,79,80,80,0
1,Mindist,MindistOpp,80,59,14,0
0,Mindist,MindistOpp,80,80,0,80
0,Mindist,MindistOpp,80,19,0,11
1,Mindist,MindistOpp,71,78,17,0
1,Mindist,MindistOpp,80,74,80,0
1,Mindist,MindistOpp,36,45,25,0
1,Mindist,MindistOpp,65,80,14,0
1,Mindist,MindistOpp,80,80,60,0
0,Mindist,MindistOpp,66,64,0,38
0,Mindist,MindistOpp,72,26,0,20
0,Mindist,MindistOpp,80,55,0,30
1,Mindist,MindistOpp,69,38,8,0
0,Mindist,MindistOpp,66,74,0,64
0,Mindist,MindistOpp,80,70,0,66
0,Mindist,MindistOpp,76,37,0,17
1,Mindist,MindistOpp,66,80,16,0
1,Mindist,MindistOpp,80,80,8,0
1,Mindist,MindistOpp,13,25,9,0
0,Mindist,MindistOpp,76,68,0,2
1,Mindist,MindistOpp,80,12,80,0
1,Mindist,MindistOpp,26,40,12,0
0,Mindist,MindistOpp,26,80,0,9
0,Mindist,MindistOpp,79,80,0,80
1,Mindist,MindistOpp,75,62,72,0
0,Mindist,MindistOpp,50,80,0,80
1,Mindist,MindistOpp,80,34,12,0
0,Mindist,MindistOpp,80,80,0,58
1,Mindist,MindistOpp,60,80,60,0
1,Mindist,MindistOpp,35,64,10,0
0,Mindist,MindistOpp,18,80,0,80
0,Mindist,MindistOpp,71,73,0,14
0,Mindist,MindistOpp,26,41,0,16
1,Mindist,MindistOpp,77,68,22,0
1,Mindist,MindistOpp,53,49,42,0
1,Mindist,MindistOpp,80,71,80,0
1,Mindist,MindistOpp,68,80,70,0
0,Mindist,MindistOpp,80,73,0,17
0,Mindist,MindistOpp,43,80,0,29
0,Mindist,MindistOpp,80,74,0,17
1,Mindist,MindistOpp,73,80,67,0
0,Mindist,MindistOpp,36,77,0,17
1,Mindist,MindistOpp,67,79,65,0
1,Mindist,MindistOpp,80,75,46,0
0,Mindist,MindistOpp,53,78,0,33
1,Mindist,MindistOpp,80,21,80,0
1,Mindist,MindistOpp,76,80,76,0
1,Mindist,MindistOpp,80,43,28,0
1,Mindist,MindistOpp,63,77,5,0
1,Mindist,MindistOpp,80,63,80,0
0,Mindist,MindistOpp,64,80,0,44
0,Mindist,MindistOpp,76,80,0,33
0,Mindist,MindistOpp,51,80,0,38
1,Mindist,MindistOpp,80,80,80,0
1,Mindist,MindistOpp,71,17,71,0
0,Mindist,MindistOpp,45,80,0,28
0,Mindist,MindistOpp,80,55,0,13
1,Mindist,MindistOpp,80,80,8,0
0,Mindist,MindistOpp,30,80,0,22
1,Mindist,MindistOpp,70,80,18,0
1,Mindist,MindistOpp,78,80,76,0
1,Mindist,MindistOpp,80,65,80,0
1,Mindist,MindistOpp,80,54,80,0
0,Mindist,MindistOpp,25,61,0,63
0,Mindist,MindistOpp,76,74,0,69
0,Mindist,MindistOpp,73,80,0,80
0,Mindist,MindistOpp,19,24,0,10
0,Mindist,MindistOpp,79,80,0,18
0,Mindist,MindistOpp,80,80,0,64
1,Mindist,MindistOpp,76,71,18,0
0,Mindist,MindistOpp,80,80,0,65
