,mscore
19008,35
19009,36
19010,66
19011,26
19012,25
19013,16
19014,65
19015,73
19016,53
19017,14
19018,63
19019,35
19020,80
19021,35
19022,69
19023,49
19024,69
19025,15
19026,32
19027,31
19028,24
19029,27
19030,68
19031,55
19032,47
19033,49
19034,40
19035,48
19036,79
19037,55
19038,76
19039,45
19040,26
19041,11
19042,31
19043,25
19044,77
19045,71
19046,42
19047,48
19048,21
19049,54
19050,15
19051,69
19052,77
19053,41
19054,32
19055,78
19056,56
19057,45
19058,29
19059,80
19060,62
19061,60
19062,46
19063,70
19064,49
19065,27
19066,47
19067,40
19068,69
19069,40
19070,61
19071,76
19072,24
19073,67
19074,44
19075,42
19076,24
19077,56
19078,33
19079,80
19080,65
19081,38
19082,40
19083,23
19084,80
19085,80
19086,72
19087,27
19088,61
19089,39
19090,80
19091,52
19092,32
19093,18
19094,13
19095,26
19096,24
19097,70
19098,31
19099,20
19100,49
19101,78
19102,45
19103,42
19104,23
19105,19
19106,18
19107,49
19108,27
19109,33
19110,47
19111,6
19112,68
19113,51
19114,29
19115,20
19116,39
19117,45
19118,23
19119,54
19120,26
19121,28
19122,41
19123,36
19124,54
19125,41
19126,38
19127,55
19128,75
19129,34
19130,57
19131,80
19132,44
19133,50
19134,43
19135,24
19136,25
19137,26
19138,25
19139,47
19140,69
19141,25
19142,44
19143,32
19144,72
19145,5
19146,63
19147,23
19148,35
19149,56
19150,16
19151,37
19152,39
19153,34
19154,22
19155,39
19156,80
19157,24
19158,45
19159,49
19160,58
19161,46
19162,30
19163,26
19164,21
19165,35
19166,51
19167,19
19168,79
19169,23
19170,79
19171,23
19172,16
19173,59
19174,49
19175,22
19176,42
19177,35
19178,48
19179,54
19180,76
19181,80
19182,76
19183,79
19184,37
19185,18
19186,48
19187,21
19188,22
19189,20
19190,27
19191,76
19192,61
19193,20
19194,51
19195,53
19196,57
19197,68
19198,46
19199,33
19200,52
19201,73
19202,39
19203,43
19204,40
19205,63
19206,23
19207,79
19208,44
19209,18
19210,69
19211,80
19212,77
19213,12
19214,38
19215,44
19216,67
19217,63
19218,22
19219,22
19220,57
19221,50
19222,51
19223,35
19224,80
19225,40
19226,45
19227,70
19228,53
19229,32
19230,73
19231,46
19232,44
19233,47
19234,47
19235,35
19236,32
19237,57
19238,25
19239,53
19240,49
19241,22
19242,37
19243,24
19244,28
19245,52
19246,21
19247,48
19248,49
19249,14
19250,44
19251,65
19252,23
19253,58
19254,53
19255,32
19256,33
19257,36
19258,11
19259,23
19260,39
19261,80
19262,72
19263,48
19264,54
19265,40
19266,47
19267,69
19268,78
19269,79
19270,25
19271,72
19272,35
19273,79
19274,51
19275,35
19276,52
19277,34
19278,80
19279,80
19280,27
19281,36
19282,39
19283,57
19284,49
19285,45
19286,42
19287,20
19288,20
19289,27
19290,20
19291,22
19292,39
19293,74
19294,27
19295,61
19296,54
19297,26
19298,71
19299,77
19300,45
19301,53
19302,22
19303,25
19304,55
19305,46
19306,9
19307,56
19308,22
19309,74
19310,45
19311,39
19312,66
19313,19
19314,48
19315,48
19316,29
19317,51
19318,80
19319,78
19320,11
19321,21
19322,63
19323,35
19324,73
19325,29
19326,52
19327,26
19328,43
19329,77
19330,80
19331,63
19332,8
19333,21
19334,59
19335,43
19336,43
19337,7
19338,20
19339,42
19340,43
19341,43
19342,60
19343,37
19344,56
19345,31
19346,70
19347,43
19348,51
19349,80
19350,32
19351,26
19352,74
19353,76
19354,76
19355,56
19356,42
19357,23
19358,43
19359,62
19360,47
19361,50
19362,37
19363,28
19364,47
19365,80
19366,48
19367,65
19368,62
19369,26
19370,21
19371,71
19372,35
19373,50
19374,62
19375,77
19376,44
19377,45
19378,35
19379,55
19380,33
19381,44
19382,51
19383,40
19384,55
19385,46
19386,69
19387,59
19388,31
19389,16
19390,13
19391,50
19392,80
19393,39
19394,51
19395,45
19396,52
19397,78
19398,50
19399,57
19400,67
19401,47
19402,33
19403,77
19404,65
19405,47
19406,50
19407,48
19408,48
19409,43
19410,79
19411,25
19412,21
19413,42
19414,77
19415,28
19416,47
19417,43
19418,67
19419,69
19420,17
19421,71
19422,28
19423,47
19424,26
19425,41
19426,43
19427,27
19428,41
19429,47
19430,74
19431,32
19432,77
19433,42
19434,26
19435,31
19436,29
19437,29
19438,11
19439,62
19440,21
19441,24
19442,35
19443,24
19444,70
19445,78
19446,74
19447,30
19448,21
19449,52
19450,21
19451,79
19452,49
19453,60
19454,64
19455,68
19456,49
19457,52
19458,33
19459,25
19460,44
19461,49
19462,50
19463,23
19464,29
19465,48
19466,50
19467,74
19468,29
19469,46
19470,19
19471,35
19472,22
19473,21
19474,24
19475,75
19476,79
19477,22
19478,26
19479,21
19480,73
19481,17
19482,72
19483,13
19484,62
19485,40
19486,25
19487,40
19488,36
19489,50
19490,48
19491,25
19492,27
19493,23
19494,31
19495,47
19496,42
19497,24
19498,73
19499,70
19500,41
19501,47
19502,75
19503,34
19504,76
19505,42
19506,36
19507,73
19508,80
19509,26
19510,27
19511,17
19512,50
19513,72
19514,16
19515,35
19516,39
19517,41
19518,71
19519,27
19520,51
19521,46
19522,54
19523,44
19524,44
19525,36
19526,27
19527,51
19528,62
19529,34
19530,24
19531,52
19532,80
19533,42
19534,34
19535,76
19536,49
19537,44
19538,25
19539,38
19540,51
19541,71
19542,10
19543,33
19544,31
19545,80
19546,50
19547,0
19548,39
19549,2
19550,48
19551,20
19552,60
19553,37
19554,44
19555,80
19556,45
19557,59
19558,37
19559,73
19560,34
19561,80
19562,10
19563,28
19564,39
19565,45
19566,20
19567,13
19568,44
19569,19
19570,29
19571,74
19572,72
19573,41
19574,32
19575,73
19576,18
19577,32
19578,31
19579,17
19580,48
19581,72
19582,50
19583,48
19584,79
19585,15
19586,10
19587,40
19588,30
19589,18
19590,69
19591,20
19592,18
19593,25
19594,45
19595,26
19596,52
19597,22
19598,40
19599,66
19600,49
19601,78
19602,50
19603,19
19604,49
19605,59
19606,22
19607,55
19608,48
19609,22
19610,38
19611,20
19612,59
19613,31
19614,26
19615,72
19616,3
19617,46
19618,32
19619,76
19620,27
19621,42
19622,16
19623,55
19624,70
19625,59
19626,71
19627,23
19628,56
19629,47
19630,45
19631,80
19632,48
19633,23
19634,35
19635,80
19636,57
19637,52
19638,25
19639,24
19640,27
19641,24
19642,80
19643,66
19644,20
19645,48
19646,39
19647,35
19648,72
19649,74
19650,51
19651,44
19652,51
19653,45
19654,48
19655,44
19656,50
19657,55
19658,40
19659,67
19660,28
19661,17
19662,24
19663,71
19664,44
19665,47
19666,33
19667,59
19668,35
19669,80
19670,62
19671,43
19672,58
19673,57
19674,40
19675,46
19676,37
19677,44
19678,5
19679,52
19680,28
19681,71
19682,55
19683,41
19684,24
19685,70
19686,44
19687,19
19688,43
19689,50
19690,45
19691,37
19692,51
19693,33
19694,72
19695,30
19696,34
19697,48
19698,50
19699,36
19700,53
19701,42
19702,72
19703,50
19704,54
19705,37
19706,39
19707,54
19708,35
19709,23
19710,25
19711,45
19712,42
19713,49
19714,65
19715,40
19716,51
19717,35
19718,31
19719,42
19720,45
19721,39
19722,40
19723,47
19724,50
19725,21
19726,50
19727,15
19728,38
19729,17
19730,50
19731,40
19732,42
19733,80
19734,53
19735,48
19736,22
19737,41
19738,47
19739,40
19740,48
19741,15
19742,57
19743,20
19744,47
19745,70
19746,22
19747,44
19748,49
19749,24
19750,45
19751,50
19752,60
19753,75
19754,72
19755,9
19756,66
19757,27
19758,49
19759,58
19760,22
19761,37
19762,63
19763,76
19764,41
19765,34
19766,73
19767,52
19768,35
19769,76
19770,47
19771,70
19772,5
19773,22
19774,61
19775,36
19776,54
19777,73
19778,68
19779,47
19780,42
19781,77
19782,33
19783,39
19784,29
19785,60
19786,50
19787,2
19788,47
19789,23
19790,77
19791,16
19792,17
19793,20
19794,29
19795,60
19796,43
19797,20
19798,21
19799,38
19800,34
19801,44
19802,35
19803,40
19804,80
19805,74
19806,56
19807,62
19808,53
19809,4
19810,80
19811,29
19812,58
19813,25
19814,44
19815,15
19816,59
19817,30
19818,80
19819,50
19820,47
19821,75
19822,32
19823,57
19824,78
19825,41
19826,27
19827,43
19828,30
19829,32
19830,49
19831,65
19832,60
19833,45
19834,30
19835,55
19836,26
19837,66
19838,42
19839,42
19840,22
19841,46
19842,16
19843,49
19844,80
19845,79
19846,46
19847,23
19848,62
19849,48
19850,41
19851,17
19852,68
19853,80
19854,44
19855,21
19856,43
19857,17
19858,42
19859,21
19860,43
19861,26
19862,41
19863,55
19864,58
19865,33
19866,46
19867,55
19868,56
19869,24
19870,19
19871,62
19872,77
19873,31
19874,55
19875,46
19876,14
19877,3
19878,48
19879,44
19880,47
19881,20
19882,22
19883,64
19884,69
19885,56
19886,40
19887,53
19888,44
19889,17
19890,68
19891,29
19892,46
19893,45
19894,26
19895,55
19896,51
19897,22
19898,50
19899,77
19900,6
19901,73
19902,34
19903,80
19904,74
19905,23
19906,49
19907,12
19908,43
19909,80
19910,16
19911,19
19912,80
19913,12
19914,35
19915,26
19916,75
19917,22
19918,75
19919,57
19920,55
19921,27
19922,77
19923,46
19924,61
19925,26
19926,64
19927,47
19928,64
19929,48
19930,31
19931,39
19932,27
19933,43
19934,45
19935,69
19936,49
19937,38
19938,28
19939,45
19940,12
19941,51
19942,22
19943,6
19944,48
19945,24
19946,32
19947,45
19948,49
19949,21
19950,43
19951,47
19952,22
19953,56
19954,76
19955,42
19956,35
19957,66
19958,35
19959,54
19960,54
19961,25
19962,42
19963,20
19964,37
19965,26
19966,7
19967,4
19968,24
19969,47
19970,74
19971,43
19972,46
19973,67
19974,52
19975,72
19976,27
19977,46
19978,64
19979,44
19980,44
19981,37
19982,50
19983,57
19984,34
19985,73
19986,38
19987,57
19988,28
19989,41
19990,40
19991,46
19992,32
19993,32
19994,63
19995,36
19996,59
19997,78
19998,52
19999,43
20000,36
20001,48
20002,80
20003,80
20004,21
20005,70
20006,80
20007,66
20008,47
20009,25
20010,22
20011,22
20012,48
20013,61
20014,18
20015,54
20016,53
20017,32
20018,80
20019,24
20020,40
20021,38
20022,30
20023,45
20024,42
20025,41
20026,73
20027,28
20028,39
20029,42
20030,28
20031,69
20032,26
20033,48
20034,54
20035,48
20036,56
20037,46
20038,41
20039,20
20040,76
20041,70
20042,38
20043,80
20044,24
20045,22
20046,38
20047,24
20048,43
20049,78
20050,34
20051,80
20052,69
20053,31
20054,27
20055,76
20056,18
20057,38
20058,17
20059,46
20060,51
20061,41
20062,2
20063,51
20064,66
20065,66
20066,79
20067,80
20068,31
20069,42
20070,67
20071,36
20072,50
20073,77
20074,24
20075,80
20076,66
20077,42
20078,52
20079,47
20080,61
20081,69
20082,72
20083,38
20084,45
20085,53
20086,71
20087,44
20088,46
20089,68
20090,47
20091,48
20092,59
20093,37
20094,68
20095,69
20096,34
20097,24
20098,69
20099,42
20100,55
20101,50
20102,80
20103,47
20104,58
20105,17
20106,67
20107,49
20108,38
20109,74
20110,40
20111,41
20112,75
20113,39
20114,56
20115,40
20116,33
20117,35
20118,25
20119,23
20120,28
20121,35
20122,66
20123,22
20124,50
20125,80
20126,57
20127,57
20128,17
20129,25
20130,80
20131,50
20132,24
20133,46
20134,63
20135,70
20136,53
20137,59
20138,42
20139,47
20140,46
20141,68
20142,39
20143,70
20144,37
20145,53
20146,44
20147,21
20148,20
20149,32
20150,51
20151,49
20152,51
20153,59
20154,20
20155,26
20156,76
20157,70
20158,6
20159,53
20160,78
20161,68
20162,31
20163,66
20164,55
20165,41
20166,58
20167,61
20168,48
20169,38
20170,74
20171,38
20172,51
20173,62
20174,34
20175,52
20176,33
20177,43
20178,53
20179,46
20180,67
20181,19
20182,41
20183,31
20184,23
20185,59
20186,58
20187,66
20188,43
20189,40
20190,53
20191,62
20192,39
20193,40
20194,58
20195,70
20196,10
20197,73
20198,24
20199,24
20200,31
20201,42
20202,66
20203,23
20204,46
20205,70
20206,37
20207,29
20208,36
20209,38
20210,61
20211,71
20212,43
20213,45
20214,55
20215,76
20216,80
20217,80
20218,18
20219,43
20220,36
20221,21
20222,16
20223,51
20224,57
20225,49
20226,50
20227,47
20228,18
20229,34
20230,60
20231,45
20232,21
20233,80
20234,11
20235,25
20236,72
20237,72
20238,19
20239,80
20240,50
20241,33
20242,29
20243,44
20244,15
20245,47
20246,51
20247,40
20248,32
20249,40
20250,40
20251,80
20252,41
20253,71
20254,30
20255,43
20256,69
20257,37
20258,47
20259,47
20260,48
20261,69
20262,54
20263,45
20264,54
20265,73
20266,49
20267,78
20268,45
20269,0
20270,80
20271,62
20272,43
20273,22
20274,39
20275,2
20276,43
20277,52
20278,49
20279,43
20280,20
20281,16
20282,80
20283,65
20284,52
20285,48
20286,51
20287,12
20288,68
20289,43
20290,44
20291,30
20292,76
20293,38
20294,59
20295,50
20296,27
20297,29
20298,50
20299,56
20300,34
20301,79
20302,42
20303,49
20304,47
20305,29
20306,74
20307,63
20308,63
20309,50
20310,27
20311,22
20312,27
20313,41
20314,16
20315,18
20316,34
20317,57
20318,49
20319,48
20320,57
20321,50
20322,38
20323,56
20324,38
20325,54
20326,53
20327,34
20328,80
20329,46
20330,41
20331,31
20332,45
20333,25
20334,27
20335,61
20336,74
20337,67
20338,21
20339,44
20340,80
20341,45
20342,22
20343,34
20344,80
20345,31
20346,26
20347,70
20348,50
20349,48
20350,34
20351,35
20352,37
20353,59
20354,60
20355,23
20356,48
20357,67
20358,50
20359,51
20360,28
20361,53
20362,66
20363,31
20364,45
20365,36
20366,31
20367,48
20368,80
20369,34
20370,68
20371,28
20372,54
20373,43
20374,30
20375,54
20376,49
20377,80
20378,20
20379,47
20380,15
20381,76
20382,20
20383,45
20384,49
20385,46
20386,51
20387,39
20388,55
20389,41
20390,47
20391,23
20392,46
20393,38
20394,38
20395,36
20396,30
20397,14
20398,48
20399,46
20400,25
20401,43
20402,12
20403,39
20404,74
20405,76
20406,21
20407,31
20408,59
20409,39
20410,37
20411,47
20412,44
20413,49
20414,53
20415,40
20416,45
20417,39
20418,20
20419,25
20420,44
20421,29
20422,41
20423,35
20424,21
20425,48
20426,52
20427,26
20428,19
20429,27
20430,69
20431,42
20432,46
20433,53
20434,61
20435,55
20436,43
20437,55
20438,54
20439,47
20440,45
20441,35
20442,31
20443,45
20444,30
20445,48
20446,34
20447,27
20448,66
20449,32
20450,55
20451,70
20452,41
20453,69
20454,7
20455,43
20456,62
20457,47
20458,37
20459,73
20460,19
20461,20
20462,52
20463,76
20464,38
20465,43
20466,70
20467,56
20468,47
20469,49
20470,47
20471,74
20472,26
20473,71
20474,24
20475,54
20476,32
20477,76
20478,29
20479,56
20480,45
20481,47
20482,56
20483,50
20484,38
20485,38
20486,77
20487,32
20488,28
20489,49
20490,70
20491,56
20492,46
20493,53
20494,66
20495,35
20496,70
20497,46
20498,29
20499,75
20500,45
20501,48
20502,58
20503,56
20504,46
20505,25
20506,45
20507,38
20508,62
20509,40
20510,21
20511,76
20512,49
20513,15
20514,39
20515,76
20516,30
20517,27
20518,53
20519,69
20520,59
20521,75
20522,75
20523,38
20524,58
20525,49
20526,48
20527,24
20528,24
20529,80
20530,30
20531,74
20532,35
20533,43
20534,32
20535,31
20536,21
20537,78
20538,46
20539,43
20540,20
20541,42
20542,25
20543,16
20544,35
20545,48
20546,31
20547,24
20548,15
20549,41
20550,58
20551,62
20552,69
20553,75
20554,46
20555,28
20556,21
20557,49
20558,28
20559,21
20560,76
20561,64
20562,48
20563,80
20564,56
20565,29
20566,40
20567,56
20568,31
20569,49
20570,68
20571,27
20572,37
20573,14
20574,43
20575,70
20576,49
20577,35
20578,35
20579,43
20580,13
20581,19
20582,74
20583,46
20584,50
20585,80
20586,40
20587,22
20588,50
20589,71
20590,27
20591,48
20592,26
20593,44
20594,24
20595,54
20596,24
20597,25
20598,65
20599,80
20600,13
20601,35
20602,33
20603,25
20604,32
20605,39
20606,42
20607,72
20608,51
20609,54
20610,21
20611,68
20612,67
20613,44
20614,22
20615,53
20616,63
20617,56
20618,32
20619,20
20620,53
20621,30
20622,76
20623,51
20624,66
20625,74
20626,80
20627,20
20628,29
20629,80
20630,79
20631,14
20632,44
20633,70
20634,40
20635,50
20636,59
20637,24
20638,28
20639,26
20640,72
20641,48
20642,47
20643,59
20644,44
20645,67
20646,46
20647,73
20648,25
20649,77
20650,42
20651,50
20652,70
20653,80
20654,65
20655,57
20656,26
20657,46
20658,47
20659,41
20660,35
20661,56
20662,35
20663,50
20664,27
20665,58
20666,59
20667,80
20668,26
20669,72
20670,42
20671,17
20672,45
20673,27
20674,50
20675,80
20676,75
20677,63
20678,47
20679,17
20680,53
20681,17
20682,55
20683,33
20684,23
20685,72
20686,20
20687,73
20688,52
20689,75
20690,53
20691,48
20692,73
20693,32
20694,19
20695,10
20696,31
20697,80
20698,42
20699,74
20700,54
20701,22
20702,60
20703,26
20704,18
20705,80
20706,46
20707,34
20708,27
20709,51
20710,27
20711,70
20712,15
20713,33
20714,21
20715,74
20716,3
20717,76
20718,67
20719,70
20720,37
20721,52
20722,47
20723,47
20724,50
20725,42
20726,56
20727,19
20728,45
20729,36
20730,41
20731,53
20732,28
20733,38
20734,30
20735,43
20736,49
20737,39
20738,22
20739,31
20740,28
20741,59
20742,74
20743,50
20744,51
20745,50
20746,47
20747,43
20748,31
20749,46
20750,77
20751,21
20752,44
20753,27
20754,44
20755,21
20756,80
20757,76
20758,43
20759,48
20760,28
20761,47
20762,15
20763,43
20764,36
20765,40
20766,20
20767,23
20768,50
20769,41
20770,44
20771,24
20772,28
20773,72
20774,49
20775,46
20776,40
20777,40
20778,76
20779,56
20780,46
20781,33
20782,23
20783,24
20784,20
20785,58
20786,50
20787,34
20788,41
20789,19
20790,49
20791,37
20792,53
20793,32
20794,40
20795,27
20796,80
20797,19
20798,33
20799,53
20800,34
20801,71
20802,78
20803,31
20804,19
20805,47
20806,70
20807,18
20808,74
20809,39
20810,2
20811,55
20812,48
20813,24
20814,46
20815,29
20816,79
20817,26
20818,78
20819,53
20820,74
20821,46
20822,46
20823,65
20824,32
20825,31
20826,75
20827,69
20828,62
20829,54
20830,42
20831,47
20832,46
20833,33
20834,2
20835,72
20836,34
20837,52
20838,41
20839,27
20840,16
20841,54
20842,37
20843,31
20844,53
20845,60
20846,49
20847,48
20848,56
20849,39
20850,47
20851,23
20852,46
20853,17
20854,40
20855,25
20856,14
20857,80
20858,74
20859,49
20860,32
20861,26
20862,78
20863,66
20864,45
20865,42
20866,43
20867,57
20868,22
20869,36
20870,32
20871,24
20872,65
20873,30
20874,76
20875,24
20876,40
20877,72
20878,25
20879,22
20880,54
20881,28
20882,37
20883,19
20884,56
20885,47
20886,58
20887,44
20888,53
20889,65
20890,19
20891,63
20892,57
20893,71
20894,42
20895,27
20896,18
20897,35
20898,24
20899,68
20900,25
20901,80
20902,21
20903,70
20904,48
20905,52
20906,26
20907,78
20908,2
20909,54
20910,40
20911,56
20912,21
20913,70
20914,17
20915,35
20916,40
20917,60
20918,80
20919,59
20920,32
20921,42
20922,20
20923,44
20924,72
20925,61
20926,80
20927,37
20928,38
20929,28
20930,29
20931,79
20932,73
20933,68
20934,47
20935,15
20936,69
20937,47
20938,58
20939,41
20940,53
20941,48
20942,57
20943,53
20944,51
20945,21
20946,37
20947,69
20948,25
20949,80
20950,21
20951,57
20952,71
20953,32
20954,39
20955,37
20956,50
20957,80
20958,41
20959,66
20960,64
20961,41
20962,38
20963,22
20964,69
20965,43
20966,58
20967,41
20968,26
20969,51
20970,35
20971,45
20972,27
20973,40
20974,68
20975,52
20976,43
20977,24
20978,25
20979,37
20980,40
20981,20
20982,35
20983,63
20984,55
20985,78
20986,50
20987,47
20988,76
20989,20
20990,39
20991,13
20992,43
20993,56
20994,64
20995,29
20996,15
20997,25
20998,51
20999,70
21000,66
21001,64
21002,33
21003,38
21004,75
21005,42
21006,49
21007,10
21008,35
21009,28
21010,78
21011,76
21012,76
21013,56
21014,50
21015,41
21016,53
21017,47
21018,40
21019,42
21020,74
21021,44
21022,22
21023,50
21024,56
21025,80
21026,22
21027,42
21028,14
21029,54
21030,30
21031,30
21032,42
21033,52
21034,80
21035,78
21036,48
21037,56
21038,36
21039,50
21040,78
21041,69
21042,41
21043,59
21044,73
21045,15
21046,37
21047,45
21048,52
21049,80
21050,37
21051,44
21052,69
21053,21
21054,51
21055,49
21056,40
21057,35
21058,33
21059,59
21060,35
21061,45
21062,31
21063,80
21064,36
21065,43
21066,57
21067,22
21068,44
21069,38
21070,80
21071,43
21072,30
21073,27
21074,66
21075,65
21076,36
21077,45
21078,20
21079,20
21080,38
21081,52
21082,51
21083,49
21084,45
21085,47
21086,70
21087,26
21088,51
21089,42
21090,64
21091,69
21092,55
21093,34
21094,46
21095,6
21096,35
21097,38
21098,46
21099,28
21100,39
21101,23
21102,67
21103,26
21104,45
21105,34
21106,48
21107,29
21108,33
21109,55
21110,80
21111,70
21112,57
21113,42
21114,18
21115,55
21116,29
21117,41
21118,75
21119,13
21120,50
21121,24
21122,51
21123,47
21124,46
21125,31
21126,42
21127,30
21128,49
21129,49
21130,43
21131,39
21132,65
21133,66
21134,50
21135,40
21136,40
21137,57
21138,34
21139,46
21140,10
21141,76
21142,36
21143,47
21144,58
21145,50
21146,51
21147,22
21148,24
21149,53
21150,3
21151,33
21152,41
21153,69
21154,30
21155,29
21156,35
21157,68
21158,23
21159,53
21160,80
21161,44
21162,68
21163,58
21164,64
21165,65
21166,42
21167,26
21168,75
21169,32
21170,64
21171,46
21172,61
21173,42
21174,70
21175,40
21176,47
21177,61
21178,76
21179,55
21180,76
21181,15
21182,41
21183,56
21184,79
21185,58
21186,70
21187,37
21188,54
21189,48
21190,32
21191,78
21192,28
21193,49
21194,46
21195,50
21196,35
21197,64
21198,52
21199,36
21200,41
21201,50
21202,64
21203,69
21204,40
21205,35
21206,54
21207,18
21208,60
21209,57
21210,2
21211,57
21212,41
21213,48
21214,50
21215,51
