,mscore
31544,42
31545,24
31546,46
31547,24
31548,22
31549,22
31550,35
31551,35
31552,42
31553,73
31554,54
31555,35
31556,75
31557,17
31558,42
31559,17
31560,22
31561,80
31562,45
31563,75
31564,25
31565,35
31566,43
31567,48
31568,76
31569,29
31570,71
31571,27
31572,46
31573,31
31574,23
31575,79
31576,44
31577,80
31578,70
31579,42
31580,67
31581,76
31582,14
31583,38
31584,41
31585,24
31586,7
31587,79
31588,72
31589,40
31590,25
31591,39
31592,47
31593,15
31594,31
31595,27
31596,80
31597,39
31598,3
31599,16
31600,44
31601,9
31602,63
31603,45
31604,34
31605,69
31606,21
31607,40
31608,25
31609,26
31610,54
31611,56
31612,26
31613,71
31614,45
31615,43
31616,62
31617,30
31618,58
31619,45
31620,38
31621,29
31622,40
31623,28
31624,12
31625,78
31626,46
31627,35
31628,48
31629,19
31630,63
31631,50
31632,76
31633,49
31634,39
31635,30
31636,26
31637,42
31638,61
31639,80
31640,24
31641,29
31642,15
31643,44
31644,33
31645,66
31646,73
31647,18
31648,80
31649,9
31650,44
31651,24
31652,7
31653,40
31654,46
31655,19
31656,80
31657,21
31658,53
31659,49
31660,44
31661,43
31662,15
31663,38
31664,39
31665,42
31666,47
31667,72
31668,18
31669,26
31670,79
31671,36
31672,53
31673,53
31674,53
31675,37
31676,78
31677,16
31678,5
31679,39
31680,18
31681,20
31682,72
31683,24
31684,39
31685,13
31686,49
31687,55
31688,67
31689,35
31690,28
31691,80
31692,46
31693,57
31694,80
31695,36
31696,63
31697,31
31698,27
31699,73
31700,33
31701,47
31702,68
31703,32
31704,50
31705,55
31706,17
31707,36
31708,23
31709,29
31710,54
31711,80
31712,29
31713,38
31714,13
31715,17
31716,22
31717,71
31718,47
31719,27
31720,40
31721,71
31722,38
31723,42
31724,60
31725,45
31726,55
31727,71
31728,22
31729,7
31730,55
31731,44
31732,46
31733,21
31734,37
31735,52
31736,72
31737,54
31738,25
31739,25
31740,4
31741,38
31742,19
31743,29
31744,37
31745,24
31746,34
31747,74
31748,23
31749,24
31750,43
31751,53
31752,5
31753,50
31754,21
31755,22
31756,79
31757,44
31758,20
31759,26
31760,34
31761,46
31762,8
31763,80
31764,37
31765,25
31766,54
31767,72
31768,31
31769,46
31770,27
31771,24
31772,75
31773,53
31774,25
31775,24
31776,15
31777,45
31778,24
31779,14
31780,46
31781,70
31782,29
31783,80
31784,45
31785,54
31786,72
31787,72
31788,80
31789,48
31790,36
31791,20
31792,55
31793,52
31794,75
31795,57
31796,18
31797,39
31798,36
31799,48
31800,34
31801,55
31802,34
31803,18
31804,52
31805,63
31806,52
31807,77
31808,19
31809,25
31810,44
31811,32
31812,71
31813,41
31814,25
31815,21
31816,21
31817,80
31818,50
31819,41
31820,61
31821,23
31822,42
31823,48
31824,45
31825,44
31826,51
31827,29
31828,50
31829,24
31830,48
31831,20
31832,20
31833,20
31834,50
31835,48
31836,33
31837,23
31838,63
31839,37
31840,10
31841,23
31842,47
31843,59
31844,20
31845,28
31846,23
31847,43
31848,74
31849,32
31850,61
31851,24
31852,10
31853,47
31854,31
31855,49
31856,57
31857,47
31858,32
31859,18
31860,80
31861,53
31862,80
31863,24
31864,46
31865,49
31866,18
31867,31
31868,21
31869,28
31870,10
31871,13
31872,24
31873,53
31874,28
31875,52
31876,57
31877,33
31878,21
31879,49
31880,63
31881,33
31882,43
31883,31
31884,64
31885,38
31886,32
31887,70
31888,21
31889,18
31890,52
31891,33
31892,25
31893,35
31894,47
31895,24
31896,53
31897,18
31898,69
31899,58
31900,49
31901,37
31902,70
31903,40
31904,23
31905,50
31906,24
31907,15
31908,53
31909,28
31910,19
31911,25
31912,53
31913,29
31914,59
31915,28
31916,13
31917,47
31918,80
31919,80
31920,44
31921,48
31922,45
31923,56
31924,16
31925,30
31926,23
31927,69
31928,47
31929,39
31930,39
31931,54
31932,76
31933,22
31934,36
31935,39
31936,69
31937,46
31938,38
31939,34
31940,23
31941,33
31942,66
31943,75
31944,71
31945,72
31946,51
31947,45
31948,34
31949,18
31950,32
31951,30
31952,65
31953,69
31954,24
31955,27
31956,23
31957,44
31958,51
31959,67
31960,13
31961,40
31962,43
31963,35
31964,32
31965,31
31966,49
31967,20
31968,18
31969,37
31970,71
31971,25
31972,41
31973,75
31974,53
31975,44
31976,45
31977,61
31978,8
31979,80
31980,45
31981,51
31982,22
31983,3
31984,32
31985,32
31986,68
31987,49
31988,54
31989,60
31990,28
31991,48
31992,21
31993,48
31994,44
31995,48
31996,25
31997,46
31998,21
31999,56
32000,41
32001,28
32002,43
32003,18
32004,50
32005,49
32006,39
32007,23
32008,35
32009,74
32010,26
32011,8
32012,40
32013,48
32014,28
32015,30
32016,24
32017,50
32018,36
32019,74
32020,51
32021,47
32022,20
32023,23
32024,17
32025,64
32026,22
32027,39
32028,27
32029,23
32030,59
32031,41
32032,80
32033,42
32034,44
32035,24
32036,20
32037,2
32038,19
32039,38
32040,30
32041,35
32042,49
32043,39
32044,43
32045,23
32046,80
32047,71
32048,80
32049,28
32050,32
32051,23
32052,47
32053,67
32054,42
32055,68
32056,37
32057,52
32058,9
32059,19
32060,57
32061,27
32062,48
32063,18
32064,43
32065,70
32066,38
32067,40
32068,21
32069,75
32070,77
32071,25
32072,67
32073,51
32074,39
32075,80
32076,61
32077,39
32078,33
32079,5
32080,44
32081,73
32082,28
32083,32
32084,30
32085,18
32086,20
32087,25
32088,76
32089,49
32090,39
32091,34
32092,37
32093,46
32094,50
32095,19
32096,24
32097,48
32098,24
32099,46
32100,51
32101,38
32102,69
32103,49
32104,35
32105,43
32106,75
32107,46
32108,37
32109,77
32110,80
32111,26
32112,15
32113,42
32114,48
32115,4
32116,51
32117,29
32118,74
32119,52
32120,27
32121,30
32122,42
32123,14
32124,65
32125,29
32126,10
32127,31
32128,25
32129,43
32130,47
32131,43
32132,15
32133,2
32134,48
32135,76
32136,46
32137,44
32138,54
32139,37
32140,19
32141,23
32142,24
32143,32
32144,29
32145,71
32146,40
32147,13
32148,73
32149,24
32150,67
32151,21
32152,80
32153,34
32154,76
32155,41
32156,19
32157,73
32158,25
32159,58
32160,23
32161,51
32162,30
32163,69
32164,10
32165,46
32166,0
32167,69
32168,56
32169,45
32170,50
32171,36
32172,42
32173,17
32174,50
32175,21
32176,35
32177,34
32178,63
32179,42
32180,41
32181,53
32182,24
32183,30
32184,47
32185,21
32186,32
32187,38
32188,70
32189,67
32190,46
32191,61
32192,22
32193,37
32194,21
32195,43
32196,63
32197,78
32198,17
32199,35
32200,43
32201,44
32202,62
32203,44
32204,25
32205,32
32206,31
32207,34
32208,34
32209,44
32210,22
32211,55
32212,66
32213,18
32214,41
32215,52
32216,26
32217,27
32218,28
32219,53
32220,61
32221,22
32222,15
32223,38
32224,63
32225,30
32226,50
32227,22
32228,46
32229,70
32230,39
32231,77
32232,43
32233,23
32234,50
32235,53
32236,53
32237,24
32238,46
32239,70
32240,14
32241,56
32242,20
32243,75
32244,30
32245,80
32246,43
32247,16
32248,49
32249,29
32250,80
32251,44
32252,28
32253,44
32254,61
32255,52
32256,51
32257,28
32258,42
32259,35
32260,78
32261,0
32262,25
32263,45
32264,26
32265,24
32266,20
32267,53
32268,27
32269,52
32270,25
32271,38
32272,65
32273,20
32274,69
32275,80
32276,73
32277,21
32278,35
32279,45
32280,52
32281,80
32282,29
32283,17
32284,75
32285,47
32286,26
32287,19
32288,47
32289,34
32290,23
32291,77
32292,38
32293,30
32294,50
32295,42
32296,38
32297,44
32298,47
32299,17
32300,53
32301,77
32302,35
32303,49
32304,61
32305,20
32306,31
32307,55
32308,24
32309,56
32310,42
32311,20
32312,44
32313,33
32314,46
32315,40
32316,21
32317,53
32318,26
32319,28
32320,45
32321,52
32322,54
32323,38
32324,35
32325,31
32326,35
32327,44
32328,45
32329,21
32330,36
32331,26
32332,28
32333,68
32334,65
32335,26
32336,51
32337,42
32338,25
32339,49
32340,39
32341,45
32342,4
32343,22
32344,35
32345,21
32346,26
32347,54
32348,45
32349,53
32350,39
32351,45
32352,22
32353,72
32354,49
32355,40
32356,39
32357,39
32358,53
32359,10
32360,49
32361,77
32362,51
32363,24
32364,74
32365,42
32366,21
32367,80
32368,22
32369,43
32370,51
32371,56
32372,51
32373,57
32374,80
32375,64
32376,42
32377,45
32378,28
32379,80
32380,23
32381,67
32382,40
32383,34
32384,20
32385,23
32386,75
32387,69
32388,18
32389,29
32390,33
32391,58
32392,35
32393,70
32394,65
32395,47
32396,0
32397,46
32398,80
32399,41
32400,46
32401,51
32402,71
32403,24
32404,80
32405,57
32406,25
32407,15
32408,19
32409,41
32410,19
32411,26
32412,42
32413,17
32414,35
32415,79
32416,24
32417,25
32418,15
32419,80
32420,38
32421,44
32422,16
32423,52
32424,20
32425,41
32426,57
32427,32
32428,71
32429,55
32430,38
32431,23
32432,26
32433,55
32434,42
32435,37
32436,68
32437,40
32438,19
32439,75
32440,43
32441,26
32442,47
32443,21
32444,17
32445,44
32446,27
32447,39
32448,36
32449,22
32450,15
32451,70
32452,47
32453,42
32454,80
32455,74
32456,70
32457,41
32458,32
32459,33
32460,25
32461,17
32462,52
32463,50
32464,24
32465,51
32466,40
32467,25
32468,20
32469,68
32470,38
32471,25
32472,36
32473,47
32474,49
32475,73
32476,37
32477,17
32478,80
32479,19
32480,27
32481,43
32482,18
32483,76
32484,53
32485,61
32486,61
32487,51
32488,49
32489,48
32490,20
32491,71
32492,42
32493,21
32494,50
32495,52
32496,40
32497,43
32498,19
32499,74
32500,32
32501,80
32502,26
32503,32
32504,34
32505,55
32506,22
32507,47
32508,16
32509,67
32510,80
32511,72
32512,47
32513,71
32514,53
32515,50
32516,66
32517,50
32518,26
32519,27
32520,39
32521,32
32522,49
32523,49
32524,18
32525,34
32526,35
32527,30
32528,10
32529,55
32530,74
32531,61
32532,62
32533,39
32534,21
32535,22
32536,55
32537,42
32538,27
32539,51
32540,53
32541,55
32542,65
32543,38
32544,73
32545,17
32546,50
32547,0
32548,39
32549,70
32550,43
32551,41
32552,37
32553,19
32554,46
32555,79
32556,48
32557,61
32558,26
32559,29
32560,32
32561,25
32562,35
32563,46
32564,65
32565,78
32566,24
32567,66
32568,25
32569,19
32570,79
32571,45
32572,57
32573,19
32574,24
32575,5
32576,47
32577,30
32578,16
32579,30
32580,49
32581,68
32582,45
32583,7
32584,34
32585,77
32586,30
32587,10
32588,59
32589,26
32590,22
32591,31
32592,48
32593,59
32594,66
32595,26
32596,74
32597,67
32598,45
32599,36
32600,44
32601,20
32602,39
32603,7
32604,69
32605,19
32606,43
32607,0
32608,71
32609,39
32610,45
32611,47
32612,18
32613,52
32614,80
32615,75
32616,52
32617,24
32618,52
32619,77
32620,80
32621,23
32622,3
32623,80
32624,42
32625,70
32626,41
32627,48
32628,37
32629,10
32630,28
32631,71
32632,52
32633,35
32634,47
32635,32
32636,23
32637,52
32638,42
32639,33
32640,49
32641,44
32642,64
32643,27
32644,27
32645,31
32646,80
32647,54
32648,73
32649,41
32650,29
32651,23
32652,47
32653,12
32654,59
32655,74
32656,35
32657,27
32658,45
32659,52
32660,29
32661,48
32662,38
32663,17
32664,52
32665,64
32666,21
32667,45
32668,42
32669,39
32670,72
32671,64
32672,37
32673,37
32674,54
32675,56
32676,2
32677,50
32678,52
32679,32
32680,69
32681,25
32682,12
32683,22
32684,50
32685,17
32686,31
32687,22
32688,76
32689,62
32690,47
32691,41
32692,41
32693,15
32694,31
32695,27
32696,38
32697,47
32698,72
32699,39
32700,20
32701,74
32702,59
32703,55
32704,80
32705,4
32706,43
32707,12
32708,80
32709,54
32710,21
32711,52
32712,44
32713,44
32714,54
32715,18
32716,77
32717,50
32718,60
32719,71
32720,76
32721,49
32722,17
32723,74
32724,29
32725,75
32726,80
32727,56
32728,26
32729,41
32730,49
32731,20
32732,44
32733,48
32734,77
32735,39
32736,54
32737,12
32738,10
32739,45
32740,22
32741,24
32742,40
32743,50
32744,46
32745,25
32746,59
32747,80
32748,57
32749,33
32750,53
32751,19
32752,20
32753,62
32754,69
32755,45
32756,77
32757,45
32758,28
32759,44
32760,41
32761,64
32762,4
32763,26
32764,80
32765,68
32766,19
32767,68
32768,78
32769,50
32770,0
32771,47
32772,20
32773,66
32774,52
32775,28
32776,66
32777,50
32778,34
32779,14
32780,14
32781,43
32782,80
32783,17
32784,12
32785,41
32786,29
32787,14
32788,4
32789,14
32790,16
32791,76
32792,78
32793,27
32794,30
32795,56
32796,24
32797,49
32798,37
32799,22
32800,79
32801,8
32802,19
32803,38
32804,54
32805,49
32806,46
32807,31
32808,42
32809,41
32810,74
32811,39
32812,22
32813,37
32814,63
32815,19
32816,61
32817,52
32818,72
32819,77
32820,34
32821,80
32822,35
32823,12
32824,45
32825,53
32826,24
32827,27
32828,44
32829,80
32830,69
32831,80
32832,39
32833,38
32834,18
32835,45
32836,21
32837,41
32838,63
32839,31
32840,70
32841,66
32842,68
32843,26
32844,55
32845,21
32846,34
32847,35
32848,3
32849,70
32850,42
32851,7
32852,39
32853,27
32854,25
32855,34
32856,68
32857,45
32858,76
32859,80
32860,44
32861,20
32862,23
32863,70
32864,44
32865,21
32866,24
32867,52
32868,43
32869,48
32870,72
32871,49
32872,41
32873,60
32874,71
32875,78
32876,60
32877,77
32878,72
32879,37
32880,28
32881,49
32882,9
32883,55
32884,42
32885,16
32886,48
32887,22
32888,46
32889,80
32890,20
32891,29
32892,25
32893,58
32894,76
32895,63
32896,47
32897,43
32898,41
32899,38
32900,80
32901,68
32902,54
32903,31
32904,52
32905,27
32906,51
32907,78
32908,3
32909,46
32910,22
32911,61
32912,49
32913,60
32914,36
32915,59
32916,34
32917,24
32918,50
32919,53
32920,54
32921,21
32922,35
32923,31
32924,40
32925,29
32926,25
32927,75
32928,52
32929,25
32930,19
32931,31
32932,29
32933,49
32934,21
32935,64
32936,67
32937,55
32938,40
32939,49
32940,43
32941,56
32942,24
32943,24
32944,15
32945,53
32946,27
32947,38
32948,34
32949,72
32950,23
32951,33
32952,51
32953,34
32954,4
32955,46
32956,4
32957,40
32958,49
32959,25
32960,51
32961,74
32962,72
32963,28
32964,39
32965,19
32966,32
32967,80
32968,16
32969,68
32970,31
32971,40
32972,80
32973,58
32974,44
32975,25
32976,13
32977,40
32978,76
32979,49
32980,66
32981,28
32982,48
32983,32
32984,38
32985,80
32986,31
32987,47
32988,43
32989,14
32990,67
32991,41
32992,43
32993,17
32994,52
32995,57
32996,80
32997,67
32998,57
32999,69
33000,72
33001,80
33002,43
33003,45
33004,40
33005,52
33006,80
33007,42
33008,50
33009,47
33010,70
33011,79
33012,16
33013,38
33014,41
33015,29
33016,27
33017,47
33018,45
33019,80
33020,20
33021,45
33022,69
33023,26
33024,75
33025,58
33026,57
33027,18
33028,41
33029,21
33030,26
33031,55
33032,46
33033,16
33034,24
33035,28
33036,51
33037,19
33038,23
33039,46
33040,19
33041,16
33042,64
33043,72
33044,73
33045,20
33046,25
33047,44
33048,67
33049,43
33050,41
33051,50
33052,79
33053,78
33054,72
33055,35
33056,39
33057,30
33058,35
33059,23
33060,45
33061,42
33062,30
33063,21
33064,71
33065,31
33066,39
33067,53
33068,50
33069,49
33070,80
33071,27
33072,13
33073,46
33074,42
33075,42
33076,80
33077,72
33078,52
33079,56
33080,70
33081,65
33082,44
33083,51
33084,52
33085,44
33086,74
33087,75
33088,51
33089,31
33090,74
33091,45
33092,58
33093,74
33094,10
33095,49
33096,30
33097,16
33098,38
33099,16
33100,27
33101,80
33102,20
33103,74
33104,39
33105,20
33106,77
33107,3
33108,46
33109,46
33110,51
33111,46
33112,26
33113,26
33114,60
33115,71
33116,23
33117,34
33118,17
33119,6
33120,11
33121,55
33122,22
33123,57
33124,70
33125,40
33126,59
33127,19
33128,15
33129,23
33130,17
33131,41
33132,46
33133,53
33134,33
33135,46
33136,39
33137,31
33138,55
33139,53
33140,57
33141,13
33142,50
33143,46
33144,48
33145,51
33146,22
33147,46
33148,44
33149,56
33150,43
33151,48
33152,48
33153,4
33154,14
33155,78
33156,50
33157,19
33158,24
33159,23
33160,47
33161,64
33162,50
33163,68
33164,44
33165,24
33166,49
33167,8
33168,48
33169,19
33170,32
33171,35
33172,71
33173,52
33174,50
33175,10
33176,35
33177,49
33178,22
33179,58
33180,50
33181,73
33182,48
33183,33
33184,35
33185,3
33186,48
33187,46
33188,60
33189,76
33190,78
33191,44
33192,25
33193,46
33194,24
33195,45
33196,43
33197,56
33198,49
33199,39
33200,21
33201,17
33202,29
33203,12
33204,24
33205,32
33206,10
33207,76
33208,48
33209,74
33210,31
33211,49
33212,23
33213,38
33214,51
33215,28
33216,47
33217,53
33218,53
33219,47
33220,50
33221,41
33222,61
33223,28
33224,51
33225,56
33226,42
33227,35
33228,39
33229,41
33230,47
33231,45
33232,44
33233,72
33234,49
33235,40
33236,46
33237,69
33238,77
33239,26
33240,31
33241,22
33242,24
33243,80
33244,38
33245,40
33246,27
33247,5
33248,49
33249,80
33250,25
33251,40
33252,55
33253,77
33254,24
33255,20
33256,46
33257,78
33258,62
33259,21
33260,48
33261,51
33262,33
33263,28
33264,23
33265,79
33266,33
33267,49
33268,31
33269,44
33270,34
33271,37
33272,13
33273,43
33274,45
33275,50
33276,7
33277,29
33278,23
33279,47
33280,39
33281,67
33282,55
33283,46
33284,43
33285,67
33286,37
33287,16
33288,21
33289,53
33290,32
33291,52
33292,19
33293,40
33294,6
33295,61
33296,45
33297,80
33298,23
33299,51
33300,35
33301,44
33302,17
33303,40
33304,10
33305,49
33306,22
33307,27
33308,30
33309,45
33310,74
33311,26
33312,50
33313,75
33314,10
33315,28
33316,68
33317,22
33318,50
33319,68
33320,47
33321,52
33322,40
33323,41
33324,20
33325,27
33326,7
33327,22
33328,48
33329,19
33330,15
33331,70
33332,46
33333,21
33334,52
33335,4
33336,49
33337,45
33338,52
33339,17
33340,77
33341,74
33342,41
33343,55
33344,43
33345,26
33346,36
33347,17
33348,22
33349,74
33350,46
33351,32
33352,41
33353,25
33354,44
33355,36
33356,71
33357,37
33358,69
33359,35
33360,39
33361,45
33362,42
33363,71
33364,42
33365,39
33366,41
33367,24
33368,28
33369,49
33370,43
33371,38
33372,45
33373,26
33374,52
33375,20
33376,76
33377,47
33378,60
33379,47
33380,39
33381,37
33382,55
33383,44
33384,34
33385,15
33386,12
33387,28
33388,42
33389,41
33390,44
33391,52
33392,9
33393,37
33394,49
33395,15
33396,16
33397,8
33398,25
33399,73
33400,50
33401,57
33402,25
33403,47
33404,80
33405,40
33406,52
33407,22
33408,25
33409,72
33410,47
33411,24
33412,54
33413,61
33414,49
33415,52
33416,49
33417,39
33418,31
33419,37
33420,23
33421,34
33422,52
33423,10
33424,25
33425,40
33426,20
33427,48
33428,37
33429,24
33430,10
33431,63
33432,54
33433,49
33434,45
33435,77
33436,42
33437,57
33438,34
33439,55
33440,43
33441,58
33442,40
33443,63
33444,27
33445,34
33446,68
33447,52
33448,51
33449,32
33450,80
33451,25
33452,49
33453,44
33454,80
33455,49
33456,53
33457,40
33458,27
33459,76
33460,60
33461,50
33462,31
33463,51
33464,10
33465,30
33466,22
33467,42
33468,24
33469,36
33470,29
33471,59
33472,55
33473,45
33474,78
33475,6
33476,45
33477,27
33478,52
33479,4
33480,68
33481,47
33482,30
33483,80
33484,51
33485,51
33486,56
33487,73
33488,32
33489,29
33490,27
33491,22
33492,74
33493,48
33494,43
33495,80
33496,77
33497,49
33498,49
33499,26
33500,39
33501,19
33502,20
33503,45
33504,28
33505,58
33506,34
33507,36
33508,45
33509,26
33510,50
33511,27
33512,49
33513,46
33514,6
33515,25
33516,70
33517,26
33518,16
33519,15
33520,48
33521,18
33522,45
33523,53
33524,25
33525,46
33526,57
33527,25
33528,27
33529,45
33530,80
33531,80
33532,74
33533,65
33534,32
33535,43
33536,49
33537,41
33538,24
33539,7
33540,50
33541,66
33542,46
33543,23
33544,37
33545,46
33546,45
33547,36
33548,30
33549,24
33550,27
33551,51
33552,15
33553,23
33554,77
33555,70
33556,32
33557,23
33558,80
33559,72
33560,21
33561,41
33562,16
33563,56
33564,80
33565,36
33566,58
33567,49
33568,29
33569,20
33570,57
33571,70
33572,20
33573,27
33574,38
33575,80
33576,23
33577,22
33578,44
33579,70
33580,78
33581,45
33582,70
33583,51
33584,61
33585,39
33586,80
33587,25
33588,48
33589,35
33590,48
33591,49
33592,61
33593,40
33594,25
33595,47
33596,31
33597,20
33598,18
33599,33
33600,49
33601,61
33602,30
33603,34
33604,39
33605,47
33606,26
33607,54
33608,12
33609,18
33610,4
33611,69
33612,42
33613,21
33614,56
33615,16
33616,20
33617,43
33618,48
33619,43
33620,48
33621,23
33622,27
33623,69
33624,74
33625,49
33626,44
33627,48
33628,24
33629,33
33630,16
33631,46
33632,80
33633,19
33634,37
33635,25
33636,44
33637,35
33638,28
33639,39
33640,45
33641,27
33642,38
33643,75
33644,66
33645,29
33646,41
33647,45
33648,23
33649,51
33650,34
33651,54
33652,46
33653,52
33654,74
33655,15
33656,30
33657,52
33658,25
33659,47
33660,23
33661,24
33662,44
33663,24
33664,25
33665,71
33666,53
33667,78
33668,29
33669,36
33670,27
33671,45
33672,27
33673,28
33674,18
33675,50
33676,27
33677,10
33678,23
33679,18
33680,38
33681,78
33682,10
33683,15
33684,38
33685,69
33686,45
33687,28
33688,68
33689,37
33690,32
33691,22
33692,25
33693,42
33694,38
33695,47
33696,74
33697,47
33698,24
33699,42
33700,62
33701,42
33702,53
33703,33
33704,41
33705,80
33706,45
33707,51
33708,28
33709,44
33710,52
33711,53
33712,25
33713,73
33714,29
33715,47
33716,20
33717,27
33718,54
33719,27
33720,77
33721,50
33722,0
33723,47
33724,30
33725,30
33726,39
33727,39
33728,47
33729,40
33730,47
33731,80
33732,21
33733,28
33734,66
33735,20
33736,19
33737,37
33738,62
33739,32
33740,26
33741,43
33742,79
33743,10
33744,16
33745,48
33746,26
33747,26
33748,21
33749,31
33750,64
33751,43
33752,37
33753,31
33754,2
33755,34
33756,26
33757,54
33758,39
33759,59
