"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_1_Final4","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_2_Final4","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_1_Initial4","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player_2_Initial4","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"128",11,19,13,1,11,32,1,1,1,19,12,9,11,15,1,1,1,1,0,0,2,6,3,1,6,2,1,40,31
"129",12,19,15,1,11,35,1,1,1,19,13,1,11,32,1,1,1,2,3,0,3,0,0,2,3,2,1,42,34
"130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",1,1,1,1,6,5,1,1,1,1,1,1,1,1,1,1,1,4,5,4,4,4,0,5,4,4,1,5,4
"132",2,1,1,1,10,9,1,1,1,1,1,1,6,5,1,1,1,4,0,0,2,2,4,4,4,4,1,9,8
"133",3,3,1,1,10,11,1,1,1,1,1,1,10,9,1,1,1,2,2,0,2,0,0,2,2,1,1,11,10
"134",4,9,2,1,10,18,1,1,1,3,1,1,10,11,1,1,1,6,6,1,6,1,0,6,6,1,1,18,17
"135",5,9,3,1,10,27,1,1,1,9,2,1,10,18,1,1,1,1,0,0,6,3,5,1,6,2,1,19,26
"136",6,9,3,1,15,30,1,1,1,9,3,1,10,27,1,1,1,3,5,0,3,0,0,5,3,4,1,24,29
"137",7,1,3,1,16,41,1,1,1,9,3,1,15,30,1,1,1,6,6,2,6,2,0,6,6,1,1,17,40
"138",8,3,3,1,16,46,1,1,1,1,3,1,16,41,1,1,1,2,0,0,5,6,2,2,5,1,1,19,45
"139",9,3,4,1,22,48,12,1,1,3,3,1,16,46,1,1,1,6,2,0,2,0,0,6,2,4,1,26,105
"140",10,4,4,1,22,48,17,1,1,3,4,1,22,48,12,1,1,1,5,1,5,1,0,1,5,1,2,27,110
"141",11,5,4,1,22,48,34,1,1,4,4,1,22,48,17,1,1,1,0,0,4,4,6,1,6,1,2,28,127
"142",12,5,8,1,22,48,38,1,1,5,4,1,22,48,34,1,1,4,4,0,4,0,0,4,4,2,2,32,131
"143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144",1,7,1,5,1,4,1,1,1,1,1,1,1,1,1,1,1,2,3,6,2,3,0,6,3,1,1,10,3
"145",2,7,1,7,1,8,1,1,1,7,1,5,1,4,1,1,1,2,0,0,3,1,4,2,4,3,1,12,7
"146",3,7,1,7,4,9,1,1,1,7,1,7,1,8,1,1,1,3,1,0,1,0,0,3,1,4,1,15,8
"147",4,7,1,12,4,13,1,1,1,7,1,7,4,9,1,1,1,5,4,2,4,2,0,5,4,3,1,20,12
"148",5,7,1,12,6,17,1,1,1,7,1,12,4,13,1,1,1,2,0,0,4,3,1,2,4,4,1,22,16
"149",6,10,1,12,6,18,1,1,1,7,1,12,6,17,1,1,1,3,1,0,1,0,0,3,1,1,1,25,17
"150",7,16,3,12,6,20,1,1,1,10,1,12,6,18,1,1,1,6,2,1,2,1,0,6,2,1,1,33,19
"151",8,16,3,13,6,31,1,1,1,16,3,12,6,20,1,1,1,1,0,0,4,3,6,1,6,3,1,34,30
"152",9,16,4,13,9,5,1,1,1,16,3,13,6,31,1,1,1,4,3,0,4,0,0,3,4,4,1,38,4
"153",10,18,4,13,9,7,1,1,1,16,4,13,9,5,1,1,1,2,2,1,2,1,0,2,2,1,1,40,6
"154",11,19,4,13,9,12,1,1,1,18,4,13,9,7,1,1,1,1,0,0,5,5,4,1,5,1,1,41,11
"155",12,19,4,17,9,17,1,1,1,19,4,13,9,12,1,1,1,5,4,0,5,0,0,4,5,3,1,45,16
"156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157",1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,0,1,2,2,1,1,2
