init.score1,init.score2,Strategy 1,Strategy 2,P1 Score,P2 Score,Winner_ID
29,34,Mindist + Opp,mcts-50,0,23,0
36,54,Mindist + Opp,mcts-50,0,2,0
17,60,Mindist + Opp,mcts-50,0,9,0
59,42,Mindist + Opp,mcts-50,13,0,1
60,13,Mindist + Opp,mcts-50,60,0,1
44,30,Mindist + Opp,mcts-50,0,24,0
51,16,Mindist + Opp,mcts-50,35,0,1
40,23,Mindist + Opp,mcts-50,0,5,0
44,52,Mindist + Opp,mcts-50,0,2,0
32,37,Mindist + Opp,mcts-50,0,37,0
38,46,Mindist + Opp,mcts-50,0,30,0
51,28,Mindist + Opp,mcts-50,37,0,1
52,36,Mindist + Opp,mcts-50,0,30,0
25,60,Mindist + Opp,mcts-50,0,42,0
53,60,Mindist + Opp,mcts-50,0,30,0
60,14,Mindist + Opp,mcts-50,23,0,1
35,30,Mindist + Opp,mcts-50,0,2,0
22,54,Mindist + Opp,mcts-50,0,54,0
40,53,Mindist + Opp,mcts-50,0,14,0
60,35,Mindist + Opp,mcts-50,0,10,0
40,60,Mindist + Opp,mcts-50,0,48,0
57,26,Mindist + Opp,mcts-50,60,0,1
14,32,Mindist + Opp,mcts-50,0,9,0
46,38,Mindist + Opp,mcts-50,0,10,0
60,25,Mindist + Opp,mcts-50,0,45,0
28,60,Mindist + Opp,mcts-50,0,60,0
29,26,Mindist + Opp,mcts-50,0,19,0
47,50,Mindist + Opp,mcts-50,0,48,0
60,38,Mindist + Opp,mcts-50,39,0,1
59,25,Mindist + Opp,mcts-50,0,4,0
57,37,Mindist + Opp,mcts-50,0,7,0
60,32,Mindist + Opp,mcts-50,0,2,0
47,10,Mindist + Opp,mcts-50,13,0,1
54,34,Mindist + Opp,mcts-50,23,0,1
36,43,Mindist + Opp,mcts-50,0,10,0
24,22,Mindist + Opp,mcts-50,0,8,0
60,52,Mindist + Opp,mcts-50,0,28,0
24,23,Mindist + Opp,mcts-50,0,11,0
42,56,Mindist + Opp,mcts-50,0,52,0
44,44,Mindist + Opp,mcts-50,11,0,1
51,29,Mindist + Opp,mcts-50,0,14,0
53,60,Mindist + Opp,mcts-50,0,18,0
60,26,Mindist + Opp,mcts-50,33,0,1
35,24,Mindist + Opp,mcts-50,21,0,1
11,59,Mindist + Opp,mcts-50,0,44,0
45,49,Mindist + Opp,mcts-50,0,11,0
14,29,Mindist + Opp,mcts-50,0,5,0
25,45,Mindist + Opp,mcts-50,0,2,0
40,22,Mindist + Opp,mcts-50,25,0,1
60,30,Mindist + Opp,mcts-50,0,9,0
15,26,Mindist + Opp,mcts-50,0,26,0
60,46,Mindist + Opp,mcts-50,0,24,0
60,40,Mindist + Opp,mcts-50,22,0,1
38,48,Mindist + Opp,mcts-50,0,5,0
51,11,Mindist + Opp,mcts-50,34,0,1
36,29,Mindist + Opp,mcts-50,0,19,0
32,30,Mindist + Opp,mcts-50,20,0,1
27,55,Mindist + Opp,mcts-50,27,0,1
41,60,Mindist + Opp,mcts-50,0,25,0
27,34,Mindist + Opp,mcts-50,0,42,0
60,20,Mindist + Opp,mcts-50,28,0,1
60,48,Mindist + Opp,mcts-50,0,38,0
25,34,Mindist + Opp,mcts-50,0,49,0
37,49,Mindist + Opp,mcts-50,10,0,1
43,44,Mindist + Opp,mcts-50,20,0,1
35,59,Mindist + Opp,mcts-50,19,0,1
60,60,Mindist + Opp,mcts-50,0,41,0
40,35,Mindist + Opp,mcts-50,8,0,1
35,17,Mindist + Opp,mcts-50,0,3,0
15,44,Mindist + Opp,mcts-50,0,14,0
20,60,Mindist + Opp,mcts-50,0,49,0
22,60,Mindist + Opp,mcts-50,0,60,0
27,60,Mindist + Opp,mcts-50,0,4,0
17,23,Mindist + Opp,mcts-50,0,20,0
34,21,Mindist + Opp,mcts-50,0,4,0
60,49,Mindist + Opp,mcts-50,0,43,0
60,37,Mindist + Opp,mcts-50,0,2,0
28,37,Mindist + Opp,mcts-50,0,52,0
55,25,Mindist + Opp,mcts-50,23,0,1
52,60,Mindist + Opp,mcts-50,0,44,0
42,60,Mindist + Opp,mcts-50,0,50,0
60,25,Mindist + Opp,mcts-50,0,16,0
60,46,Mindist + Opp,mcts-50,0,9,0
29,36,Mindist + Opp,mcts-50,0,34,0
40,18,Mindist + Opp,mcts-50,0,15,0
24,22,Mindist + Opp,mcts-50,0,14,0
50,40,Mindist + Opp,mcts-50,3,0,1
20,60,Mindist + Opp,mcts-50,0,51,0
54,41,Mindist + Opp,mcts-50,0,26,0
41,46,Mindist + Opp,mcts-50,0,46,0
60,24,Mindist + Opp,mcts-50,20,0,1
60,60,Mindist + Opp,mcts-50,0,48,0
45,29,Mindist + Opp,mcts-50,0,18,0
29,40,Mindist + Opp,mcts-50,0,33,0
10,60,Mindist + Opp,mcts-50,0,46,0
42,35,Mindist + Opp,mcts-50,0,46,0
33,49,Mindist + Opp,mcts-50,0,35,0
50,21,Mindist + Opp,mcts-50,0,4,0
30,60,Mindist + Opp,mcts-50,0,60,0
42,60,Mindist + Opp,mcts-50,0,33,0
50,60,Mindist + Opp,mcts-50,0,38,0
42,19,Mindist + Opp,mcts-50,43,0,1
10,45,Mindist + Opp,mcts-50,8,0,1
48,19,Mindist + Opp,mcts-50,0,3,0
46,28,Mindist + Opp,mcts-50,0,14,0
60,60,Mindist + Opp,mcts-50,32,0,1
28,60,Mindist + Opp,mcts-50,19,0,1
38,60,Mindist + Opp,mcts-50,0,60,0
16,50,Mindist + Opp,mcts-50,0,20,0
42,24,Mindist + Opp,mcts-50,0,2,0
41,29,Mindist + Opp,mcts-50,0,22,0
60,46,Mindist + Opp,mcts-50,60,0,1
50,39,Mindist + Opp,mcts-50,0,31,0
32,51,Mindist + Opp,mcts-50,0,8,0
60,28,Mindist + Opp,mcts-50,27,0,1
15,56,Mindist + Opp,mcts-50,0,56,0
14,30,Mindist + Opp,mcts-50,0,12,0
59,60,Mindist + Opp,mcts-50,0,46,0
27,34,Mindist + Opp,mcts-50,0,24,0
51,25,Mindist + Opp,mcts-50,30,0,1
45,56,Mindist + Opp,mcts-50,0,42,0
60,28,Mindist + Opp,mcts-50,3,0,1
55,24,Mindist + Opp,mcts-50,55,0,1
42,40,Mindist + Opp,mcts-50,0,34,0
59,37,Mindist + Opp,mcts-50,0,47,0
60,16,Mindist + Opp,mcts-50,0,12,0
26,34,Mindist + Opp,mcts-50,0,44,0
49,19,Mindist + Opp,mcts-50,31,0,1
26,15,Mindist + Opp,mcts-50,0,3,0
52,26,Mindist + Opp,mcts-50,52,0,1
51,60,Mindist + Opp,mcts-50,0,49,0
20,46,Mindist + Opp,mcts-50,0,7,0
5,60,Mindist + Opp,mcts-50,0,60,0
46,60,Mindist + Opp,mcts-50,0,33,0
20,39,Mindist + Opp,mcts-50,0,49,0
41,47,Mindist + Opp,mcts-50,0,13,0
29,50,Mindist + Opp,mcts-50,0,17,0
54,60,Mindist + Opp,mcts-50,0,37,0
22,24,Mindist + Opp,mcts-50,0,5,0
56,59,Mindist + Opp,mcts-50,11,0,1
60,36,Mindist + Opp,mcts-50,0,20,0
52,38,Mindist + Opp,mcts-50,24,0,1
35,60,Mindist + Opp,mcts-50,0,60,0
54,60,Mindist + Opp,mcts-50,0,9,0
38,43,Mindist + Opp,mcts-50,0,2,0
60,54,Mindist + Opp,mcts-50,12,0,1
60,26,Mindist + Opp,mcts-50,0,2,0
15,53,Mindist + Opp,mcts-50,0,47,0
46,17,Mindist + Opp,mcts-50,2,0,1
43,35,Mindist + Opp,mcts-50,0,2,0
25,49,Mindist + Opp,mcts-50,0,20,0
50,53,Mindist + Opp,mcts-50,0,15,0
24,60,Mindist + Opp,mcts-50,0,54,0
45,60,Mindist + Opp,mcts-50,0,60,0
60,25,Mindist + Opp,mcts-50,47,0,1
14,60,Mindist + Opp,mcts-50,0,45,0
47,33,Mindist + Opp,mcts-50,0,59,0
33,60,Mindist + Opp,mcts-50,0,9,0
41,11,Mindist + Opp,mcts-50,0,40,0
39,23,Mindist + Opp,mcts-50,33,0,1
19,25,Mindist + Opp,mcts-50,0,9,0
60,51,Mindist + Opp,mcts-50,0,34,0
48,35,Mindist + Opp,mcts-50,0,16,0
42,24,Mindist + Opp,mcts-50,2,0,1
31,44,Mindist + Opp,mcts-50,9,0,1
26,42,Mindist + Opp,mcts-50,0,34,0
60,5,Mindist + Opp,mcts-50,33,0,1
60,46,Mindist + Opp,mcts-50,0,16,0
46,59,Mindist + Opp,mcts-50,0,24,0
43,47,Mindist + Opp,mcts-50,0,3,0
60,18,Mindist + Opp,mcts-50,50,0,1
42,41,Mindist + Opp,mcts-50,0,18,0
60,60,Mindist + Opp,mcts-50,0,17,0
40,60,Mindist + Opp,mcts-50,0,46,0
39,60,Mindist + Opp,mcts-50,0,60,0
33,22,Mindist + Opp,mcts-50,0,13,0
24,55,Mindist + Opp,mcts-50,0,33,0
54,50,Mindist + Opp,mcts-50,0,17,0
28,24,Mindist + Opp,mcts-50,3,0,1
44,16,Mindist + Opp,mcts-50,0,9,0
58,31,Mindist + Opp,mcts-50,22,0,1
60,39,Mindist + Opp,mcts-50,0,12,0
51,38,Mindist + Opp,mcts-50,0,22,0
31,46,Mindist + Opp,mcts-50,0,7,0
35,31,Mindist + Opp,mcts-50,0,20,0
37,52,Mindist + Opp,mcts-50,0,20,0
34,26,Mindist + Opp,mcts-50,0,4,0
60,60,Mindist + Opp,mcts-50,0,22,0
53,34,Mindist + Opp,mcts-50,0,19,0
30,60,Mindist + Opp,mcts-50,0,7,0
27,40,Mindist + Opp,mcts-50,0,13,0
60,57,Mindist + Opp,mcts-50,10,0,1
35,21,Mindist + Opp,mcts-50,0,6,0
55,43,Mindist + Opp,mcts-50,23,0,1
44,43,Mindist + Opp,mcts-50,0,9,0
25,52,Mindist + Opp,mcts-50,0,27,0
55,27,Mindist + Opp,mcts-50,0,21,0
60,10,Mindist + Opp,mcts-50,60,0,1
56,22,Mindist + Opp,mcts-50,0,3,0
47,22,Mindist + Opp,mcts-50,45,0,1
47,25,Mindist + Opp,mcts-50,0,20,0
22,39,Mindist + Opp,mcts-50,0,34,0
60,39,Mindist + Opp,mcts-50,52,0,1
60,34,Mindist + Opp,mcts-50,10,0,1
55,60,Mindist + Opp,mcts-50,0,54,0
60,60,Mindist + Opp,mcts-50,0,6,0
38,40,Mindist + Opp,mcts-50,0,16,0
30,60,Mindist + Opp,mcts-50,0,60,0
60,15,Mindist + Opp,mcts-50,60,0,1
31,60,Mindist + Opp,mcts-50,0,37,0
27,46,Mindist + Opp,mcts-50,0,45,0
51,39,Mindist + Opp,mcts-50,0,21,0
53,60,Mindist + Opp,mcts-50,0,34,0
30,60,Mindist + Opp,mcts-50,0,52,0
25,34,Mindist + Opp,mcts-50,0,13,0
18,60,Mindist + Opp,mcts-50,0,60,0
51,24,Mindist + Opp,mcts-50,0,13,0
25,44,Mindist + Opp,mcts-50,0,32,0
31,54,Mindist + Opp,mcts-50,0,12,0
14,44,Mindist + Opp,mcts-50,20,0,1
52,60,Mindist + Opp,mcts-50,0,23,0
40,47,Mindist + Opp,mcts-50,0,31,0
60,53,Mindist + Opp,mcts-50,0,46,0
45,20,Mindist + Opp,mcts-50,0,2,0
26,33,Mindist + Opp,mcts-50,0,6,0
60,10,Mindist + Opp,mcts-50,38,0,1
49,35,Mindist + Opp,mcts-50,0,37,0
39,60,Mindist + Opp,mcts-50,0,43,0
2,47,Mindist + Opp,mcts-50,0,47,0
60,56,Mindist + Opp,mcts-50,22,0,1
51,35,Mindist + Opp,mcts-50,0,4,0
56,41,Mindist + Opp,mcts-50,0,17,0
21,22,Mindist + Opp,mcts-50,0,4,0
26,50,Mindist + Opp,mcts-50,0,42,0
52,18,Mindist + Opp,mcts-50,24,0,1
52,29,Mindist + Opp,mcts-50,4,0,1
26,60,Mindist + Opp,mcts-50,0,60,0
50,25,Mindist + Opp,mcts-50,0,2,0
60,50,Mindist + Opp,mcts-50,0,45,0
26,54,Mindist + Opp,mcts-50,0,53,0
56,24,Mindist + Opp,mcts-50,19,0,1
33,41,Mindist + Opp,mcts-50,24,0,1
57,60,Mindist + Opp,mcts-50,0,16,0
31,41,Mindist + Opp,mcts-50,0,27,0
10,60,Mindist + Opp,mcts-50,0,60,0
57,44,Mindist + Opp,mcts-50,0,45,0
46,33,Mindist + Opp,mcts-50,0,15,0
60,17,Mindist + Opp,mcts-50,0,2,0
12,45,Mindist + Opp,mcts-50,0,13,0
40,20,Mindist + Opp,mcts-50,0,9,0
35,46,Mindist + Opp,mcts-50,0,41,0
42,35,Mindist + Opp,mcts-50,0,24,0
35,60,Mindist + Opp,mcts-50,0,57,0
60,36,Mindist + Opp,mcts-50,16,0,1
41,60,Mindist + Opp,mcts-50,0,60,0
53,60,Mindist + Opp,mcts-50,0,41,0
25,52,Mindist + Opp,mcts-50,0,18,0
59,41,Mindist + Opp,mcts-50,0,42,0
55,33,Mindist + Opp,mcts-50,0,28,0
44,60,Mindist + Opp,mcts-50,0,51,0
19,57,Mindist + Opp,mcts-50,0,55,0
57,16,Mindist + Opp,mcts-50,30,0,1
23,51,Mindist + Opp,mcts-50,0,41,0
25,23,Mindist + Opp,mcts-50,14,0,1
28,6,Mindist + Opp,mcts-50,0,23,0
43,46,Mindist + Opp,mcts-50,0,21,0
33,48,Mindist + Opp,mcts-50,0,40,0
46,54,Mindist + Opp,mcts-50,0,60,0
55,38,Mindist + Opp,mcts-50,15,0,1
13,29,Mindist + Opp,mcts-50,0,28,0
25,22,Mindist + Opp,mcts-50,23,0,1
22,9,Mindist + Opp,mcts-50,0,23,0
31,44,Mindist + Opp,mcts-50,0,56,0
49,17,Mindist + Opp,mcts-50,10,0,1
17,60,Mindist + Opp,mcts-50,0,60,0
25,10,Mindist + Opp,mcts-50,0,4,0
60,33,Mindist + Opp,mcts-50,0,9,0
42,25,Mindist + Opp,mcts-50,38,0,1
39,30,Mindist + Opp,mcts-50,32,0,1
22,35,Mindist + Opp,mcts-50,24,0,1
60,40,Mindist + Opp,mcts-50,15,0,1
38,25,Mindist + Opp,mcts-50,0,48,0
29,39,Mindist + Opp,mcts-50,0,12,0
30,32,Mindist + Opp,mcts-50,0,11,0
23,50,Mindist + Opp,mcts-50,0,12,0
53,50,Mindist + Opp,mcts-50,0,6,0
60,44,Mindist + Opp,mcts-50,13,0,1
47,54,Mindist + Opp,mcts-50,0,60,0
52,8,Mindist + Opp,mcts-50,25,0,1
52,43,Mindist + Opp,mcts-50,0,21,0
16,50,Mindist + Opp,mcts-50,0,25,0
48,39,Mindist + Opp,mcts-50,0,17,0
24,16,Mindist + Opp,mcts-50,0,7,0
20,42,Mindist + Opp,mcts-50,0,3,0
46,60,Mindist + Opp,mcts-50,0,60,0
60,17,Mindist + Opp,mcts-50,60,0,1
51,56,Mindist + Opp,mcts-50,0,36,0
41,60,Mindist + Opp,mcts-50,0,60,0
27,35,Mindist + Opp,mcts-50,0,10,0
43,16,Mindist + Opp,mcts-50,24,0,1
28,60,Mindist + Opp,mcts-50,0,41,0
37,25,Mindist + Opp,mcts-50,0,20,0
40,26,Mindist + Opp,mcts-50,0,3,0
37,56,Mindist + Opp,mcts-50,0,50,0
17,51,Mindist + Opp,mcts-50,0,11,0
24,56,Mindist + Opp,mcts-50,0,48,0
20,28,Mindist + Opp,mcts-50,0,21,0
32,45,Mindist + Opp,mcts-50,0,3,0
24,45,Mindist + Opp,mcts-50,0,37,0
30,60,Mindist + Opp,mcts-50,0,45,0
31,60,Mindist + Opp,mcts-50,0,60,0
35,44,Mindist + Opp,mcts-50,0,29,0
46,52,Mindist + Opp,mcts-50,0,41,0
45,29,Mindist + Opp,mcts-50,9,0,1
48,22,Mindist + Opp,mcts-50,0,4,0
24,50,Mindist + Opp,mcts-50,15,0,1
19,16,Mindist + Opp,mcts-50,7,0,1
45,19,Mindist + Opp,mcts-50,4,0,1
60,60,Mindist + Opp,mcts-50,8,0,1
29,56,Mindist + Opp,mcts-50,2,0,1
47,36,Mindist + Opp,mcts-50,0,46,0
48,37,Mindist + Opp,mcts-50,0,29,0
46,60,Mindist + Opp,mcts-50,0,27,0
54,18,Mindist + Opp,mcts-50,40,0,1
51,17,Mindist + Opp,mcts-50,48,0,1
43,35,Mindist + Opp,mcts-50,14,0,1
19,40,Mindist + Opp,mcts-50,0,20,0
14,48,Mindist + Opp,mcts-50,0,25,0
27,23,Mindist + Opp,mcts-50,0,14,0
25,13,Mindist + Opp,mcts-50,7,0,1
47,31,Mindist + Opp,mcts-50,0,2,0
27,41,Mindist + Opp,mcts-50,0,14,0
18,60,Mindist + Opp,mcts-50,0,32,0
43,36,Mindist + Opp,mcts-50,22,0,1
30,23,Mindist + Opp,mcts-50,0,5,0
56,32,Mindist + Opp,mcts-50,0,2,0
46,60,Mindist + Opp,mcts-50,0,48,0
14,60,Mindist + Opp,mcts-50,0,41,0
56,27,Mindist + Opp,mcts-50,0,4,0
44,60,Mindist + Opp,mcts-50,13,0,1
10,47,Mindist + Opp,mcts-50,0,47,0
29,60,Mindist + Opp,mcts-50,0,45,0
27,45,Mindist + Opp,mcts-50,0,42,0
49,22,Mindist + Opp,mcts-50,0,18,0
46,50,Mindist + Opp,mcts-50,0,60,0
15,47,Mindist + Opp,mcts-50,0,37,0
56,24,Mindist + Opp,mcts-50,29,0,1
60,42,Mindist + Opp,mcts-50,0,2,0
19,49,Mindist + Opp,mcts-50,2,0,1
50,27,Mindist + Opp,mcts-50,42,0,1
23,60,Mindist + Opp,mcts-50,0,27,0
24,20,Mindist + Opp,mcts-50,8,0,1
22,60,Mindist + Opp,mcts-50,0,60,0
15,60,Mindist + Opp,mcts-50,0,57,0
60,34,Mindist + Opp,mcts-50,48,0,1
19,60,Mindist + Opp,mcts-50,0,60,0
60,44,Mindist + Opp,mcts-50,0,13,0
13,17,Mindist + Opp,mcts-50,0,16,0
3,40,Mindist + Opp,mcts-50,0,40,0
26,31,Mindist + Opp,mcts-50,18,0,1
47,15,Mindist + Opp,mcts-50,23,0,1
43,60,Mindist + Opp,mcts-50,0,20,0
20,33,Mindist + Opp,mcts-50,0,43,0
60,28,Mindist + Opp,mcts-50,52,0,1
22,33,Mindist + Opp,mcts-50,17,0,1
30,60,Mindist + Opp,mcts-50,0,44,0
54,42,Mindist + Opp,mcts-50,8,0,1
14,60,Mindist + Opp,mcts-50,0,60,0
33,23,Mindist + Opp,mcts-50,0,23,0
46,29,Mindist + Opp,mcts-50,0,24,0
42,29,Mindist + Opp,mcts-50,0,5,0
19,60,Mindist + Opp,mcts-50,0,60,0
58,46,Mindist + Opp,mcts-50,0,11,0
55,18,Mindist + Opp,mcts-50,0,5,0
37,26,Mindist + Opp,mcts-50,0,13,0
45,27,Mindist + Opp,mcts-50,35,0,1
35,33,Mindist + Opp,mcts-50,17,0,1
57,22,Mindist + Opp,mcts-50,14,0,1
20,29,Mindist + Opp,mcts-50,0,18,0
49,22,Mindist + Opp,mcts-50,0,19,0
39,60,Mindist + Opp,mcts-50,0,45,0
38,57,Mindist + Opp,mcts-50,0,27,0
60,60,Mindist + Opp,mcts-50,0,60,0
48,54,Mindist + Opp,mcts-50,0,13,0
45,30,Mindist + Opp,mcts-50,36,0,1
60,20,Mindist + Opp,mcts-50,38,0,1
37,60,Mindist + Opp,mcts-50,0,60,0
60,18,Mindist + Opp,mcts-50,0,20,0
37,36,Mindist + Opp,mcts-50,7,0,1
60,60,Mindist + Opp,mcts-50,0,18,0
44,26,Mindist + Opp,mcts-50,23,0,1
46,31,Mindist + Opp,mcts-50,14,0,1
33,44,Mindist + Opp,mcts-50,0,24,0
41,31,Mindist + Opp,mcts-50,0,8,0
23,21,Mindist + Opp,mcts-50,0,20,0
50,44,Mindist + Opp,mcts-50,27,0,1
60,27,Mindist + Opp,mcts-50,7,0,1
39,33,Mindist + Opp,mcts-50,0,10,0
43,7,Mindist + Opp,mcts-50,0,26,0
21,60,Mindist + Opp,mcts-50,0,60,0
25,49,Mindist + Opp,mcts-50,0,27,0
53,37,Mindist + Opp,mcts-50,22,0,1
45,17,Mindist + Opp,mcts-50,0,27,0
25,44,Mindist + Opp,mcts-50,0,23,0
43,37,Mindist + Opp,mcts-50,0,12,0
45,30,Mindist + Opp,mcts-50,0,27,0
33,29,Mindist + Opp,mcts-50,4,0,1
51,22,Mindist + Opp,mcts-50,0,15,0
60,60,Mindist + Opp,mcts-50,0,4,0
17,41,Mindist + Opp,mcts-50,0,13,0
24,43,Mindist + Opp,mcts-50,0,23,0
60,59,Mindist + Opp,mcts-50,0,17,0
60,60,Mindist + Opp,mcts-50,0,60,0
51,25,Mindist + Opp,mcts-50,0,47,0
58,49,Mindist + Opp,mcts-50,0,44,0
22,60,Mindist + Opp,mcts-50,0,23,0
37,46,Mindist + Opp,mcts-50,33,0,1
39,44,Mindist + Opp,mcts-50,0,6,0
13,43,Mindist + Opp,mcts-50,0,43,0
29,60,Mindist + Opp,mcts-50,0,60,0
48,9,Mindist + Opp,mcts-50,0,15,0
60,21,Mindist + Opp,mcts-50,55,0,1
50,34,Mindist + Opp,mcts-50,6,0,1
49,31,Mindist + Opp,mcts-50,10,0,1
60,60,Mindist + Opp,mcts-50,0,60,0
60,44,Mindist + Opp,mcts-50,0,16,0
26,53,Mindist + Opp,mcts-50,0,31,0
43,25,Mindist + Opp,mcts-50,0,8,0
30,25,Mindist + Opp,mcts-50,0,18,0
60,40,Mindist + Opp,mcts-50,0,10,0
49,57,Mindist + Opp,mcts-50,0,28,0
32,28,Mindist + Opp,mcts-50,0,26,0
60,60,Mindist + Opp,mcts-50,0,13,0
25,37,Mindist + Opp,mcts-50,0,37,0
39,22,Mindist + Opp,mcts-50,30,0,1
31,52,Mindist + Opp,mcts-50,3,0,1
26,32,Mindist + Opp,mcts-50,0,14,0
36,30,Mindist + Opp,mcts-50,13,0,1
60,60,Mindist + Opp,mcts-50,0,10,0
44,47,Mindist + Opp,mcts-50,0,57,0
23,40,Mindist + Opp,mcts-50,0,43,0
4,60,Mindist + Opp,mcts-50,0,60,0
23,60,Mindist + Opp,mcts-50,0,60,0
27,60,Mindist + Opp,mcts-50,0,34,0
15,22,Mindist + Opp,mcts-50,0,49,0
20,48,Mindist + Opp,mcts-50,0,13,0
17,53,Mindist + Opp,mcts-50,0,46,0
32,46,Mindist + Opp,mcts-50,0,46,0
50,39,Mindist + Opp,mcts-50,0,43,0
50,35,Mindist + Opp,mcts-50,21,0,1
34,23,Mindist + Opp,mcts-50,0,12,0
32,60,Mindist + Opp,mcts-50,0,34,0
24,37,Mindist + Opp,mcts-50,0,33,0
17,47,Mindist + Opp,mcts-50,0,57,0
60,20,Mindist + Opp,mcts-50,38,0,1
42,16,Mindist + Opp,mcts-50,23,0,1
50,44,Mindist + Opp,mcts-50,0,46,0
10,28,Mindist + Opp,mcts-50,0,16,0
56,8,Mindist + Opp,mcts-50,0,5,0
54,45,Mindist + Opp,mcts-50,0,18,0
26,16,Mindist + Opp,mcts-50,20,0,1
13,60,Mindist + Opp,mcts-50,0,21,0
24,60,Mindist + Opp,mcts-50,0,60,0
48,41,Mindist + Opp,mcts-50,0,10,0
54,30,Mindist + Opp,mcts-50,28,0,1
25,22,Mindist + Opp,mcts-50,0,22,0
13,28,Mindist + Opp,mcts-50,0,34,0
40,30,Mindist + Opp,mcts-50,0,22,0
12,60,Mindist + Opp,mcts-50,0,60,0
60,25,Mindist + Opp,mcts-50,0,2,0
57,60,Mindist + Opp,mcts-50,0,17,0
27,13,Mindist + Opp,mcts-50,17,0,1
60,51,Mindist + Opp,mcts-50,39,0,1
42,44,Mindist + Opp,mcts-50,0,2,0
46,19,Mindist + Opp,mcts-50,37,0,1
22,25,Mindist + Opp,mcts-50,0,24,0
0,60,Mindist + Opp,mcts-50,0,60,0
60,46,Mindist + Opp,mcts-50,0,6,0
60,28,Mindist + Opp,mcts-50,20,0,1
43,53,Mindist + Opp,mcts-50,16,0,1
60,49,Mindist + Opp,mcts-50,0,9,0
48,39,Mindist + Opp,mcts-50,0,21,0
19,60,Mindist + Opp,mcts-50,0,39,0
46,60,Mindist + Opp,mcts-50,0,2,0
41,32,Mindist + Opp,mcts-50,10,0,1
54,32,Mindist + Opp,mcts-50,0,10,0
28,11,Mindist + Opp,mcts-50,0,16,0
21,31,Mindist + Opp,mcts-50,0,41,0
41,20,Mindist + Opp,mcts-50,0,9,0
57,19,Mindist + Opp,mcts-50,47,0,1
40,60,Mindist + Opp,mcts-50,0,60,0
22,47,Mindist + Opp,mcts-50,0,38,0
36,30,Mindist + Opp,mcts-50,36,0,1
26,45,Mindist + Opp,mcts-50,0,33,0
13,32,Mindist + Opp,mcts-50,0,7,0
43,19,Mindist + Opp,mcts-50,0,15,0
41,31,Mindist + Opp,mcts-50,14,0,1
35,20,Mindist + Opp,mcts-50,8,0,1
60,39,Mindist + Opp,mcts-50,0,27,0
29,12,Mindist + Opp,mcts-50,10,0,1
18,60,Mindist + Opp,mcts-50,0,41,0
47,18,Mindist + Opp,mcts-50,10,0,1
25,30,Mindist + Opp,mcts-50,0,3,0
59,51,Mindist + Opp,mcts-50,0,27,0
60,40,Mindist + Opp,mcts-50,15,0,1
43,51,Mindist + Opp,mcts-50,0,11,0
60,40,Mindist + Opp,mcts-50,6,0,1
31,7,Mindist + Opp,mcts-50,0,2,0
21,30,Mindist + Opp,mcts-50,0,37,0
44,49,Mindist + Opp,mcts-50,0,17,0
32,49,Mindist + Opp,mcts-50,0,51,0
8,60,Mindist + Opp,mcts-50,0,56,0
45,54,Mindist + Opp,mcts-50,0,20,0
21,33,Mindist + Opp,mcts-50,0,15,0
52,22,Mindist + Opp,mcts-50,21,0,1
48,60,Mindist + Opp,mcts-50,0,60,0
53,45,Mindist + Opp,mcts-50,0,12,0
27,42,Mindist + Opp,mcts-50,0,18,0
60,40,Mindist + Opp,mcts-50,0,20,0
18,39,Mindist + Opp,mcts-50,0,43,0
60,57,Mindist + Opp,mcts-50,46,0,1
26,43,Mindist + Opp,mcts-50,0,60,0
57,48,Mindist + Opp,mcts-50,14,0,1
37,21,Mindist + Opp,mcts-50,0,18,0
40,52,Mindist + Opp,mcts-50,0,23,0
49,10,Mindist + Opp,mcts-50,36,0,1
60,17,Mindist + Opp,mcts-50,47,0,1
32,31,Mindist + Opp,mcts-50,0,13,0
44,15,Mindist + Opp,mcts-50,30,0,1
25,60,Mindist + Opp,mcts-50,0,19,0
46,29,Mindist + Opp,mcts-50,3,0,1
25,48,Mindist + Opp,mcts-50,0,28,0
47,31,Mindist + Opp,mcts-50,34,0,1
60,46,Mindist + Opp,mcts-50,0,15,0
30,42,Mindist + Opp,mcts-50,0,47,0
35,60,Mindist + Opp,mcts-50,0,45,0
33,52,Mindist + Opp,mcts-50,0,41,0
34,39,Mindist + Opp,mcts-50,3,0,1
30,32,Mindist + Opp,mcts-50,0,19,0
22,21,Mindist + Opp,mcts-50,0,16,0
47,29,Mindist + Opp,mcts-50,0,16,0
26,28,Mindist + Opp,mcts-50,0,57,0
30,60,Mindist + Opp,mcts-50,0,20,0
47,46,Mindist + Opp,mcts-50,15,0,1
32,34,Mindist + Opp,mcts-50,0,5,0
18,60,Mindist + Opp,mcts-50,0,41,0
31,54,Mindist + Opp,mcts-50,0,47,0
23,37,Mindist + Opp,mcts-50,0,7,0
44,22,Mindist + Opp,mcts-50,9,0,1
25,24,Mindist + Opp,mcts-50,0,14,0
60,25,Mindist + Opp,mcts-50,24,0,1
31,60,Mindist + Opp,mcts-50,2,0,1
26,31,Mindist + Opp,mcts-50,0,41,0
26,31,Mindist + Opp,mcts-50,0,2,0
60,18,Mindist + Opp,mcts-50,0,24,0
60,58,Mindist + Opp,mcts-50,0,16,0
60,60,Mindist + Opp,mcts-50,0,60,0
60,9,Mindist + Opp,mcts-50,29,0,1
