init.score1,init.score2,Strategy 1,Strategy 2,P1 Score,P2 Score,Winner_ID
27,54,mcts-0,mcts-50,0,4,0
14,42,mcts-0,mcts-50,0,47,0
51,36,mcts-0,mcts-50,60,0,1
41,49,mcts-0,mcts-50,0,6,0
18,49,mcts-0,mcts-50,0,11,0
51,49,mcts-0,mcts-50,0,59,0
60,44,mcts-0,mcts-50,0,2,0
32,39,mcts-0,mcts-50,0,2,0
16,29,mcts-0,mcts-50,0,8,0
36,55,mcts-0,mcts-50,0,60,0
48,48,mcts-0,mcts-50,60,0,1
60,53,mcts-0,mcts-50,60,0,1
60,60,mcts-0,mcts-50,0,42,0
46,60,mcts-0,mcts-50,0,3,0
43,48,mcts-0,mcts-50,46,0,1
29,47,mcts-0,mcts-50,0,14,0
0,60,mcts-0,mcts-50,0,0,1
60,43,mcts-0,mcts-50,0,46,0
51,32,mcts-0,mcts-50,0,52,0
50,49,mcts-0,mcts-50,0,7,0
28,48,mcts-0,mcts-50,0,60,0
47,17,mcts-0,mcts-50,14,0,1
28,53,mcts-0,mcts-50,3,0,1
60,15,mcts-0,mcts-50,0,37,0
44,44,mcts-0,mcts-50,0,59,0
51,51,mcts-0,mcts-50,11,10,1
36,29,mcts-0,mcts-50,0,40,0
7,13,mcts-0,mcts-50,0,10,0
21,31,mcts-0,mcts-50,0,5,0
48,27,mcts-0,mcts-50,3,0,1
60,36,mcts-0,mcts-50,19,13,1
56,20,mcts-0,mcts-50,16,0,1
45,51,mcts-0,mcts-50,38,0,1
35,8,mcts-0,mcts-50,41,0,1
10,56,mcts-0,mcts-50,0,48,0
27,28,mcts-0,mcts-50,6,0,1
60,49,mcts-0,mcts-50,24,0,1
52,40,mcts-0,mcts-50,60,0,1
36,60,mcts-0,mcts-50,2,0,1
52,43,mcts-0,mcts-50,6,0,1
53,54,mcts-0,mcts-50,17,16,1
49,8,mcts-0,mcts-50,60,0,1
43,33,mcts-0,mcts-50,28,0,1
60,60,mcts-0,mcts-50,38,0,1
60,13,mcts-0,mcts-50,60,0,1
59,53,mcts-0,mcts-50,0,8,0
50,48,mcts-0,mcts-50,50,0,1
47,25,mcts-0,mcts-50,38,0,1
60,37,mcts-0,mcts-50,60,0,1
25,54,mcts-0,mcts-50,6,0,1
33,60,mcts-0,mcts-50,60,0,1
21,57,mcts-0,mcts-50,34,0,1
57,60,mcts-0,mcts-50,10,0,1
55,60,mcts-0,mcts-50,13,0,1
4,60,mcts-0,mcts-50,0,60,0
24,38,mcts-0,mcts-50,0,14,0
20,49,mcts-0,mcts-50,2,10,0
46,19,mcts-0,mcts-50,0,2,0
51,29,mcts-0,mcts-50,25,0,1
36,22,mcts-0,mcts-50,31,0,1
45,52,mcts-0,mcts-50,0,60,0
50,34,mcts-0,mcts-50,42,0,1
52,46,mcts-0,mcts-50,29,0,1
60,16,mcts-0,mcts-50,60,0,1
14,45,mcts-0,mcts-50,0,10,0
23,22,mcts-0,mcts-50,0,57,0
47,48,mcts-0,mcts-50,0,3,0
60,39,mcts-0,mcts-50,29,0,1
27,60,mcts-0,mcts-50,0,34,0
60,24,mcts-0,mcts-50,60,0,1
47,21,mcts-0,mcts-50,17,0,1
57,35,mcts-0,mcts-50,3,0,1
41,41,mcts-0,mcts-50,0,3,0
39,42,mcts-0,mcts-50,0,13,0
60,42,mcts-0,mcts-50,0,2,0
28,45,mcts-0,mcts-50,0,4,0
51,31,mcts-0,mcts-50,60,0,1
53,56,mcts-0,mcts-50,60,0,1
29,60,mcts-0,mcts-50,0,51,0
2,53,mcts-0,mcts-50,0,60,0
24,49,mcts-0,mcts-50,0,55,0
49,45,mcts-0,mcts-50,0,60,0
60,54,mcts-0,mcts-50,0,2,0
34,50,mcts-0,mcts-50,0,2,0
39,60,mcts-0,mcts-50,4,0,1
49,54,mcts-0,mcts-50,5,0,1
18,60,mcts-0,mcts-50,47,0,1
29,15,mcts-0,mcts-50,0,17,0
40,59,mcts-0,mcts-50,0,60,0
51,29,mcts-0,mcts-50,50,0,1
21,60,mcts-0,mcts-50,0,60,0
38,18,mcts-0,mcts-50,19,0,1
43,20,mcts-0,mcts-50,8,0,1
5,24,mcts-0,mcts-50,0,10,0
52,60,mcts-0,mcts-50,34,14,1
40,60,mcts-0,mcts-50,0,60,0
43,52,mcts-0,mcts-50,2,0,1
30,38,mcts-0,mcts-50,3,0,1
51,31,mcts-0,mcts-50,0,12,0
19,50,mcts-0,mcts-50,0,2,0
26,41,mcts-0,mcts-50,0,22,0
55,26,mcts-0,mcts-50,18,0,1
45,26,mcts-0,mcts-50,21,0,1
33,6,mcts-0,mcts-50,35,0,1
51,5,mcts-0,mcts-50,60,0,1
21,60,mcts-0,mcts-50,26,15,1
21,43,mcts-0,mcts-50,5,0,1
42,39,mcts-0,mcts-50,26,0,1
56,26,mcts-0,mcts-50,0,22,0
38,57,mcts-0,mcts-50,0,3,0
43,60,mcts-0,mcts-50,0,30,0
60,21,mcts-0,mcts-50,50,0,1
41,23,mcts-0,mcts-50,14,0,1
27,56,mcts-0,mcts-50,0,25,0
43,8,mcts-0,mcts-50,18,0,1
13,28,mcts-0,mcts-50,34,35,0
50,55,mcts-0,mcts-50,0,60,0
58,60,mcts-0,mcts-50,37,0,1
18,25,mcts-0,mcts-50,8,0,1
60,60,mcts-0,mcts-50,0,47,0
18,42,mcts-0,mcts-50,21,0,1
57,40,mcts-0,mcts-50,44,0,1
21,55,mcts-0,mcts-50,29,5,1
35,60,mcts-0,mcts-50,0,60,0
24,25,mcts-0,mcts-50,0,13,0
50,37,mcts-0,mcts-50,8,0,1
47,25,mcts-0,mcts-50,37,0,1
34,40,mcts-0,mcts-50,30,0,1
44,33,mcts-0,mcts-50,12,0,1
53,14,mcts-0,mcts-50,57,0,1
47,23,mcts-0,mcts-50,30,0,1
37,17,mcts-0,mcts-50,0,46,0
60,43,mcts-0,mcts-50,25,0,1
20,60,mcts-0,mcts-50,0,60,0
56,42,mcts-0,mcts-50,0,25,0
40,24,mcts-0,mcts-50,0,11,0
57,27,mcts-0,mcts-50,32,24,1
29,57,mcts-0,mcts-50,0,50,0
39,60,mcts-0,mcts-50,0,6,0
24,60,mcts-0,mcts-50,38,0,1
60,37,mcts-0,mcts-50,9,0,1
23,50,mcts-0,mcts-50,31,0,1
52,33,mcts-0,mcts-50,12,0,1
53,40,mcts-0,mcts-50,0,2,0
24,26,mcts-0,mcts-50,2,0,1
24,38,mcts-0,mcts-50,0,60,0
23,60,mcts-0,mcts-50,0,60,0
32,60,mcts-0,mcts-50,2,60,0
16,52,mcts-0,mcts-50,0,3,0
46,27,mcts-0,mcts-50,0,57,0
45,47,mcts-0,mcts-50,19,0,1
29,59,mcts-0,mcts-50,0,60,0
60,60,mcts-0,mcts-50,0,60,0
32,26,mcts-0,mcts-50,47,0,1
38,50,mcts-0,mcts-50,2,0,1
15,40,mcts-0,mcts-50,55,0,1
45,34,mcts-0,mcts-50,60,0,1
24,51,mcts-0,mcts-50,0,51,0
60,26,mcts-0,mcts-50,30,0,1
21,60,mcts-0,mcts-50,0,6,0
60,45,mcts-0,mcts-50,46,0,1
58,42,mcts-0,mcts-50,60,0,1
39,60,mcts-0,mcts-50,0,18,0
53,33,mcts-0,mcts-50,41,0,1
56,23,mcts-0,mcts-50,35,0,1
46,47,mcts-0,mcts-50,40,0,1
40,38,mcts-0,mcts-50,40,0,1
44,60,mcts-0,mcts-50,22,6,1
60,47,mcts-0,mcts-50,10,0,1
44,42,mcts-0,mcts-50,3,0,1
22,52,mcts-0,mcts-50,0,52,0
14,20,mcts-0,mcts-50,0,5,0
17,60,mcts-0,mcts-50,0,60,0
43,30,mcts-0,mcts-50,55,0,1
60,5,mcts-0,mcts-50,8,0,1
10,21,mcts-0,mcts-50,0,60,0
30,56,mcts-0,mcts-50,37,0,1
11,60,mcts-0,mcts-50,4,0,1
28,10,mcts-0,mcts-50,2,0,1
41,28,mcts-0,mcts-50,0,58,0
60,28,mcts-0,mcts-50,60,0,1
48,60,mcts-0,mcts-50,0,60,0
60,2,mcts-0,mcts-50,60,0,1
18,15,mcts-0,mcts-50,0,28,0
20,46,mcts-0,mcts-50,2,27,0
60,32,mcts-0,mcts-50,0,3,0
27,42,mcts-0,mcts-50,0,15,0
60,16,mcts-0,mcts-50,55,0,1
23,52,mcts-0,mcts-50,17,0,1
25,52,mcts-0,mcts-50,0,60,0
54,43,mcts-0,mcts-50,10,0,1
60,60,mcts-0,mcts-50,0,2,0
34,17,mcts-0,mcts-50,0,11,0
43,20,mcts-0,mcts-50,0,60,0
46,22,mcts-0,mcts-50,0,30,0
46,44,mcts-0,mcts-50,0,50,0
52,48,mcts-0,mcts-50,0,19,0
23,21,mcts-0,mcts-50,58,0,1
57,48,mcts-0,mcts-50,5,31,0
60,56,mcts-0,mcts-50,0,60,0
21,25,mcts-0,mcts-50,0,19,0
60,60,mcts-0,mcts-50,4,0,1
48,60,mcts-0,mcts-50,36,0,1
47,43,mcts-0,mcts-50,0,60,0
53,37,mcts-0,mcts-50,60,0,1
21,46,mcts-0,mcts-50,0,29,0
21,46,mcts-0,mcts-50,0,55,0
33,52,mcts-0,mcts-50,3,0,1
24,24,mcts-0,mcts-50,2,0,1
27,24,mcts-0,mcts-50,0,43,0
37,39,mcts-0,mcts-50,2,0,1
23,60,mcts-0,mcts-50,0,60,0
60,40,mcts-0,mcts-50,9,0,1
22,59,mcts-0,mcts-50,0,40,0
60,60,mcts-0,mcts-50,13,0,1
29,30,mcts-0,mcts-50,0,60,0
14,31,mcts-0,mcts-50,23,0,1
10,35,mcts-0,mcts-50,60,0,1
48,2,mcts-0,mcts-50,60,0,1
53,20,mcts-0,mcts-50,34,0,1
60,25,mcts-0,mcts-50,60,0,1
60,30,mcts-0,mcts-50,53,0,1
37,42,mcts-0,mcts-50,2,0,1
33,44,mcts-0,mcts-50,0,20,0
43,51,mcts-0,mcts-50,51,0,1
60,2,mcts-0,mcts-50,60,0,1
22,60,mcts-0,mcts-50,0,49,0
60,52,mcts-0,mcts-50,8,0,1
41,60,mcts-0,mcts-50,0,60,0
30,60,mcts-0,mcts-50,0,60,0
25,60,mcts-0,mcts-50,0,13,0
51,40,mcts-0,mcts-50,60,0,1
22,24,mcts-0,mcts-50,5,0,1
18,47,mcts-0,mcts-50,0,11,0
44,57,mcts-0,mcts-50,0,30,0
38,11,mcts-0,mcts-50,60,0,1
23,23,mcts-0,mcts-50,0,3,0
28,38,mcts-0,mcts-50,0,47,0
60,32,mcts-0,mcts-50,60,17,1
39,40,mcts-0,mcts-50,41,0,1
3,20,mcts-0,mcts-50,44,0,1
51,49,mcts-0,mcts-50,10,0,1
60,16,mcts-0,mcts-50,8,0,1
45,52,mcts-0,mcts-50,0,60,0
45,23,mcts-0,mcts-50,3,0,1
30,60,mcts-0,mcts-50,0,60,0
22,21,mcts-0,mcts-50,3,20,0
60,26,mcts-0,mcts-50,60,0,1
12,42,mcts-0,mcts-50,31,9,1
60,24,mcts-0,mcts-50,2,0,1
60,60,mcts-0,mcts-50,8,0,1
14,60,mcts-0,mcts-50,0,60,0
26,60,mcts-0,mcts-50,0,52,0
40,40,mcts-0,mcts-50,8,0,1
42,36,mcts-0,mcts-50,4,0,1
19,60,mcts-0,mcts-50,3,2,1
22,29,mcts-0,mcts-50,47,0,1
23,38,mcts-0,mcts-50,0,38,0
16,25,mcts-0,mcts-50,0,60,0
43,26,mcts-0,mcts-50,12,0,1
60,60,mcts-0,mcts-50,0,15,0
41,34,mcts-0,mcts-50,0,2,0
51,50,mcts-0,mcts-50,60,0,1
27,60,mcts-0,mcts-50,0,3,0
60,19,mcts-0,mcts-50,60,0,1
29,60,mcts-0,mcts-50,0,60,0
23,23,mcts-0,mcts-50,38,0,1
60,47,mcts-0,mcts-50,26,0,1
20,48,mcts-0,mcts-50,0,51,0
40,60,mcts-0,mcts-50,7,60,0
42,58,mcts-0,mcts-50,28,0,1
40,42,mcts-0,mcts-50,0,4,0
35,42,mcts-0,mcts-50,0,2,0
60,13,mcts-0,mcts-50,60,0,1
38,19,mcts-0,mcts-50,0,2,0
60,38,mcts-0,mcts-50,60,0,1
15,39,mcts-0,mcts-50,0,60,0
36,29,mcts-0,mcts-50,60,0,1
50,60,mcts-0,mcts-50,14,0,1
47,27,mcts-0,mcts-50,12,0,1
10,25,mcts-0,mcts-50,0,2,0
47,60,mcts-0,mcts-50,0,44,0
52,47,mcts-0,mcts-50,60,0,1
11,60,mcts-0,mcts-50,0,60,0
28,21,mcts-0,mcts-50,0,37,0
14,41,mcts-0,mcts-50,0,12,0
52,60,mcts-0,mcts-50,0,48,0
31,0,mcts-0,mcts-50,0,0,0
38,48,mcts-0,mcts-50,44,0,1
60,45,mcts-0,mcts-50,60,0,1
38,40,mcts-0,mcts-50,2,0,1
47,22,mcts-0,mcts-50,11,0,1
22,48,mcts-0,mcts-50,10,0,1
60,26,mcts-0,mcts-50,60,0,1
33,21,mcts-0,mcts-50,0,4,0
37,60,mcts-0,mcts-50,2,0,1
0,60,mcts-0,mcts-50,0,0,1
10,40,mcts-0,mcts-50,0,60,0
49,25,mcts-0,mcts-50,31,0,1
46,38,mcts-0,mcts-50,20,0,1
39,38,mcts-0,mcts-50,39,18,1
40,60,mcts-0,mcts-50,0,40,0
29,17,mcts-0,mcts-50,6,0,1
29,37,mcts-0,mcts-50,13,0,1
27,53,mcts-0,mcts-50,43,0,1
32,15,mcts-0,mcts-50,4,0,1
45,43,mcts-0,mcts-50,0,21,0
59,60,mcts-0,mcts-50,2,0,1
36,49,mcts-0,mcts-50,13,0,1
51,54,mcts-0,mcts-50,0,60,0
27,60,mcts-0,mcts-50,0,11,0
57,33,mcts-0,mcts-50,0,60,0
28,60,mcts-0,mcts-50,0,50,0
35,60,mcts-0,mcts-50,0,14,0
46,60,mcts-0,mcts-50,0,49,0
52,21,mcts-0,mcts-50,60,0,1
41,40,mcts-0,mcts-50,0,3,0
56,42,mcts-0,mcts-50,0,2,0
60,25,mcts-0,mcts-50,60,0,1
49,51,mcts-0,mcts-50,0,60,0
60,60,mcts-0,mcts-50,33,0,1
60,20,mcts-0,mcts-50,39,0,1
27,60,mcts-0,mcts-50,0,60,0
24,60,mcts-0,mcts-50,28,0,1
60,57,mcts-0,mcts-50,0,18,0
60,53,mcts-0,mcts-50,0,60,0
44,34,mcts-0,mcts-50,5,0,1
40,60,mcts-0,mcts-50,60,0,1
24,26,mcts-0,mcts-50,13,0,1
47,42,mcts-0,mcts-50,4,0,1
60,17,mcts-0,mcts-50,30,11,1
36,16,mcts-0,mcts-50,48,0,1
21,49,mcts-0,mcts-50,6,0,1
60,36,mcts-0,mcts-50,9,0,1
60,53,mcts-0,mcts-50,35,0,1
60,25,mcts-0,mcts-50,16,0,1
8,35,mcts-0,mcts-50,0,56,0
60,34,mcts-0,mcts-50,34,0,1
43,49,mcts-0,mcts-50,0,60,0
27,49,mcts-0,mcts-50,0,60,0
60,52,mcts-0,mcts-50,7,0,1
35,22,mcts-0,mcts-50,58,0,1
29,36,mcts-0,mcts-50,22,0,1
31,27,mcts-0,mcts-50,0,17,0
35,50,mcts-0,mcts-50,0,57,0
42,47,mcts-0,mcts-50,3,0,1
20,24,mcts-0,mcts-50,0,11,0
26,35,mcts-0,mcts-50,2,0,1
44,37,mcts-0,mcts-50,2,0,1
44,25,mcts-0,mcts-50,0,37,0
60,52,mcts-0,mcts-50,56,0,1
45,49,mcts-0,mcts-50,10,0,1
44,35,mcts-0,mcts-50,2,0,1
35,18,mcts-0,mcts-50,60,0,1
42,32,mcts-0,mcts-50,0,2,0
45,21,mcts-0,mcts-50,0,36,0
60,12,mcts-0,mcts-50,19,0,1
15,18,mcts-0,mcts-50,0,13,0
42,60,mcts-0,mcts-50,0,7,0
40,21,mcts-0,mcts-50,22,0,1
21,41,mcts-0,mcts-50,11,0,1
60,60,mcts-0,mcts-50,0,48,0
24,52,mcts-0,mcts-50,2,0,1
52,51,mcts-0,mcts-50,22,0,1
13,46,mcts-0,mcts-50,0,7,0
40,46,mcts-0,mcts-50,46,0,1
5,60,mcts-0,mcts-50,0,2,0
24,33,mcts-0,mcts-50,12,0,1
60,49,mcts-0,mcts-50,29,44,0
60,39,mcts-0,mcts-50,60,0,1
54,47,mcts-0,mcts-50,38,0,1
2,60,mcts-0,mcts-50,0,10,0
48,19,mcts-0,mcts-50,45,0,1
60,50,mcts-0,mcts-50,60,0,1
10,60,mcts-0,mcts-50,0,60,0
39,11,mcts-0,mcts-50,2,0,1
46,27,mcts-0,mcts-50,15,0,1
4,60,mcts-0,mcts-50,0,60,0
48,32,mcts-0,mcts-50,0,12,0
60,36,mcts-0,mcts-50,17,0,1
58,47,mcts-0,mcts-50,0,45,0
29,30,mcts-0,mcts-50,0,12,0
23,55,mcts-0,mcts-50,35,0,1
43,26,mcts-0,mcts-50,9,22,0
60,12,mcts-0,mcts-50,60,0,1
37,22,mcts-0,mcts-50,32,0,1
39,32,mcts-0,mcts-50,0,16,0
29,49,mcts-0,mcts-50,32,0,1
42,24,mcts-0,mcts-50,0,59,0
6,60,mcts-0,mcts-50,0,60,0
60,39,mcts-0,mcts-50,45,0,1
47,40,mcts-0,mcts-50,0,38,0
43,60,mcts-0,mcts-50,0,3,0
17,45,mcts-0,mcts-50,0,50,0
21,44,mcts-0,mcts-50,0,9,0
50,60,mcts-0,mcts-50,0,3,0
46,47,mcts-0,mcts-50,0,36,0
53,22,mcts-0,mcts-50,60,0,1
60,36,mcts-0,mcts-50,0,18,0
8,27,mcts-0,mcts-50,36,0,1
60,60,mcts-0,mcts-50,40,2,1
27,60,mcts-0,mcts-50,0,6,0
25,36,mcts-0,mcts-50,0,18,0
54,22,mcts-0,mcts-50,6,0,1
25,43,mcts-0,mcts-50,0,29,0
48,49,mcts-0,mcts-50,11,0,1
33,42,mcts-0,mcts-50,60,0,1
28,15,mcts-0,mcts-50,14,0,1
44,38,mcts-0,mcts-50,0,33,0
29,25,mcts-0,mcts-50,15,0,1
53,57,mcts-0,mcts-50,0,10,0
60,44,mcts-0,mcts-50,0,28,0
21,18,mcts-0,mcts-50,24,0,1
42,47,mcts-0,mcts-50,0,17,0
23,60,mcts-0,mcts-50,0,31,0
54,30,mcts-0,mcts-50,0,21,0
60,60,mcts-0,mcts-50,0,20,0
46,41,mcts-0,mcts-50,60,0,1
52,43,mcts-0,mcts-50,21,0,1
52,60,mcts-0,mcts-50,0,60,0
51,45,mcts-0,mcts-50,34,19,1
3,46,mcts-0,mcts-50,0,41,0
0,39,mcts-0,mcts-50,0,0,1
50,48,mcts-0,mcts-50,41,0,1
60,23,mcts-0,mcts-50,18,15,1
47,36,mcts-0,mcts-50,18,0,1
57,23,mcts-0,mcts-50,34,0,1
60,55,mcts-0,mcts-50,60,0,1
32,60,mcts-0,mcts-50,0,60,0
42,25,mcts-0,mcts-50,43,0,1
25,46,mcts-0,mcts-50,15,0,1
24,43,mcts-0,mcts-50,0,60,0
45,52,mcts-0,mcts-50,0,3,0
0,38,mcts-0,mcts-50,0,0,1
31,46,mcts-0,mcts-50,0,10,0
35,39,mcts-0,mcts-50,0,9,0
20,51,mcts-0,mcts-50,0,60,0
25,24,mcts-0,mcts-50,0,6,0
42,48,mcts-0,mcts-50,41,0,1
29,20,mcts-0,mcts-50,0,11,0
47,51,mcts-0,mcts-50,19,0,1
35,52,mcts-0,mcts-50,0,26,0
24,19,mcts-0,mcts-50,0,41,0
27,20,mcts-0,mcts-50,0,37,0
15,33,mcts-0,mcts-50,22,0,1
23,59,mcts-0,mcts-50,0,2,0
17,60,mcts-0,mcts-50,0,49,0
41,40,mcts-0,mcts-50,5,0,1
25,40,mcts-0,mcts-50,0,6,0
60,54,mcts-0,mcts-50,0,60,0
49,21,mcts-0,mcts-50,8,0,1
13,42,mcts-0,mcts-50,0,2,0
35,33,mcts-0,mcts-50,2,0,1
40,21,mcts-0,mcts-50,43,0,1
41,24,mcts-0,mcts-50,10,0,1
42,47,mcts-0,mcts-50,0,37,0
42,29,mcts-0,mcts-50,36,0,1
19,44,mcts-0,mcts-50,0,36,0
23,60,mcts-0,mcts-50,19,0,1
50,46,mcts-0,mcts-50,26,0,1
15,60,mcts-0,mcts-50,0,60,0
48,60,mcts-0,mcts-50,0,60,0
60,60,mcts-0,mcts-50,0,5,0
29,50,mcts-0,mcts-50,0,60,0
60,60,mcts-0,mcts-50,0,2,0
40,60,mcts-0,mcts-50,0,3,0
12,46,mcts-0,mcts-50,0,18,0
60,14,mcts-0,mcts-50,41,0,1
49,39,mcts-0,mcts-50,3,0,1
28,47,mcts-0,mcts-50,0,60,0
28,39,mcts-50,mcts-0,0,12,0
19,46,mcts-50,mcts-0,0,7,0
46,26,mcts-50,mcts-0,2,0,1
60,60,mcts-50,mcts-0,4,0,1
26,42,mcts-50,mcts-0,0,32,0
23,24,mcts-50,mcts-0,41,0,1
24,54,mcts-50,mcts-0,0,5,0
21,31,mcts-50,mcts-0,0,47,0
60,60,mcts-50,mcts-0,60,0,1
60,28,mcts-50,mcts-0,51,0,1
60,10,mcts-50,mcts-0,60,0,1
60,38,mcts-50,mcts-0,0,7,0
60,60,mcts-50,mcts-0,0,28,0
39,47,mcts-50,mcts-0,0,16,0
40,36,mcts-50,mcts-0,2,0,1
60,35,mcts-50,mcts-0,51,0,1
48,55,mcts-50,mcts-0,0,60,0
49,27,mcts-50,mcts-0,60,0,1
26,26,mcts-50,mcts-0,15,2,1
24,25,mcts-50,mcts-0,3,0,1
44,48,mcts-50,mcts-0,48,0,1
21,46,mcts-50,mcts-0,0,60,0
30,42,mcts-50,mcts-0,2,0,1
60,23,mcts-50,mcts-0,60,0,1
10,60,mcts-50,mcts-0,0,4,0
60,45,mcts-50,mcts-0,60,0,1
49,60,mcts-50,mcts-0,0,19,0
31,22,mcts-50,mcts-0,36,0,1
60,39,mcts-50,mcts-0,60,0,1
31,54,mcts-50,mcts-0,0,3,0
60,44,mcts-50,mcts-0,0,60,0
53,44,mcts-50,mcts-0,0,38,0
55,16,mcts-50,mcts-0,0,3,0
60,18,mcts-50,mcts-0,30,0,1
44,54,mcts-50,mcts-0,20,19,1
31,32,mcts-50,mcts-0,37,0,1
44,19,mcts-50,mcts-0,2,0,1
34,26,mcts-50,mcts-0,34,0,1
39,6,mcts-50,mcts-0,60,0,1
60,46,mcts-50,mcts-0,26,0,1
58,60,mcts-50,mcts-0,0,60,0
60,28,mcts-50,mcts-0,30,0,1
51,20,mcts-50,mcts-0,40,0,1
60,60,mcts-50,mcts-0,11,0,1
18,32,mcts-50,mcts-0,0,5,0
58,24,mcts-50,mcts-0,60,0,1
39,41,mcts-50,mcts-0,0,42,0
39,45,mcts-50,mcts-0,0,35,0
53,38,mcts-50,mcts-0,0,60,0
27,32,mcts-50,mcts-0,0,23,0
45,23,mcts-50,mcts-0,2,0,1
44,60,mcts-50,mcts-0,0,49,0
15,49,mcts-50,mcts-0,12,13,0
55,19,mcts-50,mcts-0,60,0,1
60,43,mcts-50,mcts-0,0,2,0
56,26,mcts-50,mcts-0,14,0,1
12,6,mcts-50,mcts-0,31,0,1
60,39,mcts-50,mcts-0,0,5,0
60,50,mcts-50,mcts-0,60,0,1
23,30,mcts-50,mcts-0,2,0,1
51,25,mcts-50,mcts-0,3,0,1
49,20,mcts-50,mcts-0,0,15,0
34,49,mcts-50,mcts-0,6,0,1
26,60,mcts-50,mcts-0,0,50,0
43,47,mcts-50,mcts-0,0,14,0
17,37,mcts-50,mcts-0,0,42,0
14,60,mcts-50,mcts-0,20,29,0
52,19,mcts-50,mcts-0,17,0,1
60,23,mcts-50,mcts-0,24,19,1
28,60,mcts-50,mcts-0,2,0,1
59,49,mcts-50,mcts-0,28,0,1
45,53,mcts-50,mcts-0,53,0,1
31,34,mcts-50,mcts-0,0,29,0
46,9,mcts-50,mcts-0,0,22,0
60,56,mcts-50,mcts-0,0,18,0
38,26,mcts-50,mcts-0,26,0,1
26,47,mcts-50,mcts-0,0,7,0
60,60,mcts-50,mcts-0,50,0,1
41,22,mcts-50,mcts-0,11,0,1
20,15,mcts-50,mcts-0,60,0,1
49,28,mcts-50,mcts-0,0,10,0
21,60,mcts-50,mcts-0,0,60,0
37,30,mcts-50,mcts-0,43,0,1
56,15,mcts-50,mcts-0,34,0,1
14,40,mcts-50,mcts-0,0,12,0
45,44,mcts-50,mcts-0,0,38,0
55,38,mcts-50,mcts-0,44,0,1
47,40,mcts-50,mcts-0,0,25,0
37,0,mcts-50,mcts-0,33,0,1
38,28,mcts-50,mcts-0,60,0,1
43,60,mcts-50,mcts-0,0,10,0
16,38,mcts-50,mcts-0,0,6,0
60,44,mcts-50,mcts-0,12,0,1
22,60,mcts-50,mcts-0,0,41,0
23,17,mcts-50,mcts-0,53,0,1
50,33,mcts-50,mcts-0,60,0,1
9,18,mcts-50,mcts-0,0,35,0
49,55,mcts-50,mcts-0,0,49,0
20,26,mcts-50,mcts-0,0,60,0
60,48,mcts-50,mcts-0,2,0,1
60,2,mcts-50,mcts-0,0,2,0
60,41,mcts-50,mcts-0,60,0,1
43,60,mcts-50,mcts-0,0,60,0
24,42,mcts-50,mcts-0,0,33,0
38,60,mcts-50,mcts-0,0,60,0
26,32,mcts-50,mcts-0,0,52,0
27,60,mcts-50,mcts-0,0,32,0
46,41,mcts-50,mcts-0,0,35,0
46,34,mcts-50,mcts-0,0,23,0
44,20,mcts-50,mcts-0,56,0,1
60,16,mcts-50,mcts-0,2,0,1
16,33,mcts-50,mcts-0,0,60,0
60,60,mcts-50,mcts-0,0,60,0
60,47,mcts-50,mcts-0,0,43,0
54,17,mcts-50,mcts-0,0,37,0
29,45,mcts-50,mcts-0,0,54,0
49,39,mcts-50,mcts-0,33,0,1
60,60,mcts-50,mcts-0,0,13,0
48,48,mcts-50,mcts-0,0,43,0
49,51,mcts-50,mcts-0,60,0,1
52,50,mcts-50,mcts-0,60,0,1
48,60,mcts-50,mcts-0,0,60,0
29,23,mcts-50,mcts-0,0,55,0
35,52,mcts-50,mcts-0,0,60,0
46,31,mcts-50,mcts-0,15,0,1
45,23,mcts-50,mcts-0,5,0,1
31,30,mcts-50,mcts-0,60,0,1
27,45,mcts-50,mcts-0,0,30,0
60,31,mcts-50,mcts-0,0,3,0
32,60,mcts-50,mcts-0,34,0,1
60,18,mcts-50,mcts-0,0,2,0
60,58,mcts-50,mcts-0,60,52,1
38,27,mcts-50,mcts-0,0,60,0
50,55,mcts-50,mcts-0,0,32,0
22,51,mcts-50,mcts-0,0,60,0
10,60,mcts-50,mcts-0,0,60,0
46,3,mcts-50,mcts-0,44,0,1
16,60,mcts-50,mcts-0,0,17,0
24,46,mcts-50,mcts-0,0,9,0
47,22,mcts-50,mcts-0,2,0,1
28,26,mcts-50,mcts-0,0,26,0
47,60,mcts-50,mcts-0,0,16,0
45,21,mcts-50,mcts-0,2,0,1
50,20,mcts-50,mcts-0,60,0,1
18,21,mcts-50,mcts-0,2,0,1
26,30,mcts-50,mcts-0,0,30,0
36,60,mcts-50,mcts-0,0,21,0
13,22,mcts-50,mcts-0,0,43,0
60,47,mcts-50,mcts-0,46,0,1
48,50,mcts-50,mcts-0,0,60,0
31,26,mcts-50,mcts-0,0,42,0
41,38,mcts-50,mcts-0,21,0,1
18,20,mcts-50,mcts-0,0,10,0
6,14,mcts-50,mcts-0,0,33,0
39,43,mcts-50,mcts-0,13,0,1
60,33,mcts-50,mcts-0,40,0,1
57,38,mcts-50,mcts-0,60,0,1
50,60,mcts-50,mcts-0,60,0,1
37,47,mcts-50,mcts-0,0,15,0
15,31,mcts-50,mcts-0,2,0,1
42,38,mcts-50,mcts-0,30,0,1
51,23,mcts-50,mcts-0,14,0,1
27,23,mcts-50,mcts-0,60,0,1
59,29,mcts-50,mcts-0,6,0,1
